鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
西區,租賃房屋,臺中市西區民興街１４１巷１４號,0.0,,,,1130820,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,91.8,4,2,2,有,無,有,18000,196,,0.0,0,,RPTPMLTLQHJGFAB98CC,整棟(戶)出租,無,1130822~1140821,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西區,租賃房屋,臺中市西區三民路一段５０巷８號５樓之６１,0.0,,,,1130821,土地0建物1車位0,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,31.380000000000003,1,0,1,有,有,有,6000,191,,0.0,0,管理費2000元由出租人負擔，租金已扣除,RPUPMLTLQHJGFAB09CC,獨立套房,有,1130821~1140820,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區公益路１１９號１１樓之２２,0.0,,,,1130730,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,32.1,1,0,1,有,有,有,9000,280,,0.0,0,社會住宅包租代管公會版。,RPVPMLTLQHJGFAB56CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區公益路１１９號９樓之２４,0.0,,,,1130730,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,33.55,1,0,1,有,有,有,9000,268,,0.0,0,社會住宅包租代管公會版。,RPWPMLTLQHJGFAB66CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區公益路１１９號１１樓之２１,0.0,,,,1130730,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,31.950000000000003,1,0,1,有,有,有,9500,297,,0.0,0,社會住宅包租代管公會版。,RPXPMLTLQHJGFAB76CC,獨立套房,有,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺中市東區東區和平街２２８巷１７弄３６號,0.0,,,,1130822,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0680428,49.18,2,1,2,有,有,有,8500,173,,0.0,0,社會住宅包租代管案件租金市價打8折。,RPOQMLTLQHJGFAB58CC,整棟(戶)出租,無,1130905~1160904,無,冷氣、熱水器、冰箱,社會住宅包租轉租
中區,租賃房屋,臺中市中區中華路一段９９號４樓之５,0.0,,,,1130730,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710226,29.76,1,0,1,有,有,有,7400,249,,0.0,0,社會住宅包租代管公會版。,RPPQMLTLQHJGFAB68CC,獨立套房,無,1130801~1140731,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
南區,租賃房屋,臺中市南區學府路１６８巷５號１１樓之１６,0.0,,,,1130823,土地0建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860428,86.86,2,2,1,有,有,有,15000,173,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。續租案件；,RPQQMLTLQHJGFAB78CC,整棟(戶)出租,有,1130920~1140919,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
南區,租賃房屋,臺中市南區興大路４４０號３樓之３,0.0,,,,1130825,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790407,23.9,1,0,1,有,有,有,6500,272,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPRQMLTLQHJGFAB88CC,獨立套房,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西區,租賃房屋,臺中市西區華美街３７號６樓之１,0.0,,,,1130801,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820319,123.39,3,2,2,有,有,無,17000,138,,0.0,0,社會住宅包租代管公會版。,RPSQMLTLQHJGFAB98CC,整棟(戶)出租,有,1130801~1140731,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區敦富路２０９號六樓之７,0.0,,,,1130815,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110112,105.22,2,2,1,有,有,有,22000,246,坡道平面,23.97,2000,,RPPNMLTLQHJGFBB48CC,整棟(戶)出租,有,1130816~1140812,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區柳川西路四段５３之８９號,0.0,,,,1130826,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720210,27.32,1,0,1,有,無,有,4000,146,,0.0,0,續租案件；,RPQNMLTLQHJGFBB58CC,獨立套房,無,0030831~1140830,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段６７７之２號,0.0,,,,1130823,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720420,101.18,3,2,2,有,無,有,16000,158,,0.0,0,續租案件；,RPRNMLTLQHJGFBB68CC,整棟(戶)出租,無,1130901~1140831,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區北屯路２８６號四樓之９,0.0,,,,1130820,土地0建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850524,36.65,1,0,1,有,有,有,8000,218,,0.0,0,管理費1000元由出租人負擔，租金已扣除,RPUNMLTLQHJGFBB98CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
北區,租賃房屋,臺中市北區五常街３８０號十七樓之２８,0.0,,,,1130827,土地0建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,61.8,1,1,1,有,有,有,17000,275,,0.0,0,社會住宅管理費1500元、水電瓦斯由承租人負擔多人共同承租3；,RPVNMLTLQHJGFBB09CC,整棟(戶)出租,有,1130910~1140909,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區東光路７４０巷１９號,0.0,,,,1130816,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0700714,92.32,3,2,2,有,無,無,20000,217,,0.0,0,,RPWNMLTLQHJGFBB56CC,整棟(戶)出租,無,1130925~1140924,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區五義街１４１號６樓之５,0.0,,,,1130821,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820622,20.66,1,0,1,有,有,有,5500,266,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPXNMLTLQHJGFBB66CC,獨立套房,有,1130910~1140909,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段２８８號十九樓之１１,0.0,,,,1130815,土地0建物1車位0,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,77.05000000000001,1,0,1,有,有,有,18000,234,,0.0,0,未租賃車位，建物登記含有車位面積；,RPOOMLTLQHJGFBB48CC,獨立套房,有,1130816~1150524,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北區,租賃房屋,臺中市北區中清路一段８２６巷１６號三樓,0.0,,,,1130813,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700814,95.62,3,2,2,有,無,無,16500,173,,0.0,0,,RPPOMLTLQHJGFBB58CC,整棟(戶)出租,無,1130910~1160909,無,熱水器,社會住宅包租轉租
北屯區,租賃房屋,臺中市北屯區東山路一段２２０之１３號１２樓,0.0,,,,1130815,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810519,131.68,2,1,2,有,有,有,19500,148,,0.0,0,續租案件；,RPQOMLTLQHJGFBB68CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區文昌東一街１８號７樓之２,0.0,,,,1130827,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800701,26.3,1,1,1,有,無,有,10000,380,,0.0,0,,RPROMLTLQHJGFBB78CC,獨立套房,有,1130905~1140905,有,冷氣、洗衣機、電視機、冰箱、有線電視、網路,
北區,租賃房屋,臺中市北區文昌東一街１８號７樓之２,0.0,,,,1130827,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800701,26.3,1,0,1,有,有,有,10000,380,,0.0,0,租金總額含管理費；網路費；,RPTOMLTLQHJGFBB98CC,獨立套房,有,1130905~1140904,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
北區,租賃房屋+車位,臺中市北區文心路四段２１２號８樓之２,0.0,,,,1130803,土地0建物1車位1,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0791227,237.7,4,0,0,有,無,無,43588,183,坡道機械,62.72,0,,RPUOMLTLQHJGFBB09CC,,有,1130806~1131231,有,冷氣,
北區,租賃房屋,臺中市北區三民路三段１１８之５號,0.0,,,,1130826,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660801,14.56,5,0,5,有,無,有,7000,481,,0.0,0,,RPVOMLTLQHJGFBB56CC,分租套房,無,1130815~1131210,無,冷氣、電視機,一般代管
北區,租賃房屋,臺中市北區梅亭街５６４之１號,0.0,,,,1130820,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710210,71.54,3,1,1,有,有,有,14000,196,,0.0,0,續租案件；,RPWOMLTLQHJGFBB66CC,整棟(戶)出租,無,1130825~1140824,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區雷中街１９巷５９之２號,0.0,,,,1130821,土地0建物1車位1,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801119,116.38000000000001,3,2,2,有,無,無,19500,168,升降平面,26.72,0,社會住宅包租代管案件租金市價打9折。車位無償使用。續租案件；,RPOPMLTLQHJGFBB58CC,整棟(戶)出租,無,1131001~1140930,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區健行路４４３號６樓之３２,0.0,,,,1130819,土地0建物1車位0,六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,33.34,1,0,1,有,有,有,9000,270,,0.0,0,續租案件；,RPPPMLTLQHJGFBB68CC,獨立套房,有,1130831~1140830,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區柳陽西街９３巷３５號五樓,0.0,,,,1130827,土地0建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840814,63.459999999999994,2,1,1,有,有,有,18906,298,,0.0,0,台中市政府包租代管計畫。管理費1094元,RPQPMLTLQHJGFBB78CC,整棟(戶)出租,有,1130828~1140827,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區后庄一街７５號９樓之１,0.0,,,,1130820,土地0建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870825,154.32,3,1,2,有,有,有,16000,107,坡道平面,13.99,1000,續租案件；,RPRPMLTLQHJGFBB88CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段２８８號１８樓之２０,0.0,,,,1130817,土地0建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,113.44,2,1,2,有,有,有,22000,194,,0.0,0,,RPSPMLTLQHJGFBB98CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區東山路一段３７巷１２弄２５號,0.0,,,,1130821,土地0建物1車位0,全,1,透天厝,住家用,磚造,0600602,54.81,2,2,2,有,無,有,15000,274,,0.0,0,,RPTPMLTLQHJGFBB09CC,整棟(戶)出租,無,1130825~1140824,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區瀋陽路一段８４-３號２樓２０２室,0.0,,,,1130815,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0780712,27.0,10,0,9,有,無,有,6500,241,,0.0,0,多人共同承租2；,RPUPMLTLQHJGFBB56CC,分租套房,無,1130815~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
北區,租賃房屋,臺中市北區崇德路一段１２３之１號六樓,0.0,,,,1130827,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710901,103.16,3,2,2,有,有,有,19500,189,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。管理費500元,RPVPMLTLQHJGFBB66CC,整棟(戶)出租,有,1130827~1140826,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區瀋陽路一段８４-３號５樓５０２室,0.0,,,,1130801,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0780712,27.0,10,0,9,有,無,有,5900,219,,0.0,0,,RPWPMLTLQHJGFBB76CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
北屯區,租賃房屋,臺中市北屯區東山路一段４３巷２１弄８號,0.0,,,,1130827,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0630627,92.7,3,2,3,有,無,無,8500,92,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。,RPXPMLTLQHJGFBB86CC,整棟(戶)出租,無,1130901~1140831,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區瀋陽路一段８４-３號５樓５０１室,0.0,,,,1130806,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0780712,29.0,10,0,9,有,無,有,5900,203,,0.0,0,,RPOQMLTLQHJGFBB68CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
北屯區,租賃房屋+車位,臺中市北屯區軍福十三路１２５號四樓之１,0.0,,,,1130821,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030915,96.33,3,1,2,有,有,有,25000,282,坡道機械,14.9,2000,,RPQQMLTLQHJGFBB88CC,整棟(戶)出租,有,1130826~1140825,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區青島一街４之３號,0.0,,,,1130820,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750814,89.72,3,2,2,有,無,有,15000,167,,0.0,0,續租案件；,RPRQMLTLQHJGFBB98CC,整棟(戶)出租,無,1130910~1140909,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區忠太東路１１９號２１樓之２４,0.0,,,,1130821,土地0建物1車位0,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,31.11,1,0,1,有,有,有,12000,386,,0.0,0,,RPTQMLTLQHJGFBB56CC,獨立套房,有,1130826~1160825,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
北區,租賃房屋,臺中市北區大仁街６６號５樓之３,0.0,,,,1130731,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960409,78.18,2,1,1,有,有,有,18500,237,,0.0,0,社會住宅包租代管公會版。多人共同承租2；續租案件；,RPUQMLTLQHJGFBB66CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區文心路四段２８８號１５樓之１１,0.0,,,,1130817,土地0建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,63.43000000000001,0,0,0,無,有,有,18000,284,,0.0,0,,RPVQMLTLQHJGFBB76CC,獨立套房,有,1130820~1140819,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區四平路５７２號４樓之３,0.0,,,,1130801,土地0建物1車位1,四層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110728,122.47,2,1,1,有,有,有,23000,221,坡道平面,31.79,3000,社會住宅包租代管公會版。,RPWQMLTLQHJGFBB86CC,整棟(戶)出租,有,1130805~1140804,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區青海路二段２４０之６號十一樓之１,0.0,,,,1130828,土地0建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060731,96.53999999999999,2,2,1,有,有,有,23200,280,坡道機械,15.41,500,續租案件；,RPPNMLTLQHJGFCB58CC,整棟(戶)出租,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區長安路二段１６１號六樓之２,0.0,,,,1130813,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810214,104.97999999999999,3,1,2,有,有,有,18500,176,,0.0,0,,RPRNMLTLQHJGFCB78CC,整棟(戶)出租,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區大進街５３６之２０號３樓,0.0,,,,1130820,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830616,143.2,4,2,2,有,有,無,18000,126,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPSNMLTLQHJGFCB88CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區工業區十六路３之２１號,0.0,,,,1130805,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),店舖,鋼筋混凝土造,1090430,66.45,26,0,26,有,有,有,34800,524,,0.0,0,,RPTNMLTLQHJGFCB98CC,分租套房,有,1130805~1141104,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
西屯區,租賃房屋,臺中市西屯區工業區十六路３之３３號,0.0,,,,1130817,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),店舖,鋼筋混凝土造,1090430,26.45,34,0,34,有,有,有,11950,452,,0.0,0,,RPUNMLTLQHJGFCB09CC,分租套房,有,1130822~1140821,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
西屯區,租賃房屋,臺中市西屯區工業區十六路３之２１號,0.0,,,,1130827,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),店舖,鋼筋混凝土造,1090430,26.45,26,0,26,有,有,有,15000,567,,0.0,0,,RPVNMLTLQHJGFCB56CC,分租套房,有,1130901~1131130,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
南屯區,租賃房屋,臺中市南屯區大光街１１９號五樓之６,0.0,,,,1130814,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,121.11,3,1,2,有,有,有,20000,165,,0.0,0,,RPWNMLTLQHJGFCB66CC,整棟(戶)出租,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋,臺中市南屯區保安六街１４３號九樓之１７,0.0,,,,1130813,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830523,100.3,3,2,2,有,有,有,16000,160,,0.0,0,,RPXNMLTLQHJGFCB76CC,整棟(戶)出租,有,1130927~1160926,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
南屯區,租賃房屋,臺中市南屯區大英街１０２-２號,0.0,,,,1130809,土地0建物0車位0,全,5,透天厝,人行道、店舖、停車空間、住宅、樓梯間,鋼筋混凝土造,1050512,22.43,14,0,14,有,無,有,12800,571,,0.0,0,租金總額含網路費；其他網路電視；,RPPOMLTLQHJGFCB68CC,分租套房,無,1130810~1140825,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
西屯區,租賃房屋,臺中市西屯區福聯街４５號四樓之３４,0.0,,,,1130820,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,28.270000000000003,1,0,1,有,有,有,7500,265,,0.0,0,續租案件；,RPROMLTLQHJGFCB88CC,獨立套房,有,1130921~1140920,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
南屯區,租賃房屋,臺中市南屯區寶山二街５號３樓之１１,0.0,,,,1130828,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870505,82.3,2,2,1,有,有,有,15900,193,,0.0,0,台中市政府包租代管計畫。管理費1100元,RPSOMLTLQHJGFCB98CC,整棟(戶)出租,有,1130830~1140829,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區黎明路三段１１２號二樓之１,0.0,,,,1130828,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820916,130.06,3,2,2,有,有,有,18000,138,,0.0,0,台中市政府包租代管計畫。,RPTOMLTLQHJGFCB09CC,整棟(戶)出租,有,1130831~1140830,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
西屯區,租賃房屋,臺中市西屯區河南路一段８５號３樓,0.0,,,,1130822,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790124,158.2,3,2,2,有,有,無,14000,88,,0.0,0,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPUOMLTLQHJGFCB56CC,整棟(戶)出租,有,1130901~1140831,有,熱水器、瓦斯或天然氣,社會住宅包租轉租
西屯區,租賃房屋,臺中市西屯區西安街１３０巷１０號一樓之１４,0.0,,,,1130817,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830328,25.839999999999996,1,0,1,有,有,有,5500,213,,0.0,0,,RPVOMLTLQHJGFCB66CC,獨立套房,有,1130910~1140909,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區西安街１８巷１９之４號,0.0,,,,1130813,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691018,57.67,2,2,1,有,無,有,15000,260,,0.0,0,社會住宅水電瓦斯由承租人負擔,RPWOMLTLQHJGFCB76CC,整棟(戶)出租,無,1130813~1140812,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區崇義街６之１２之１號４樓之２,0.0,,,,1130822,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080226,25.71,1,0,1,有,無,有,8100,315,,0.0,0,社會住宅包租代管案件租金市價打9折。續租案件；,RPXOMLTLQHJGFCB86CC,獨立套房,無,1130920~1140919,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
西屯區,租賃房屋,臺中市西屯區國安一路３１之６號６樓之１,0.0,,,,1130816,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960108,110.03,2,1,1,有,有,有,13000,118,,0.0,0,未租賃車位，建物登記含有車位面積；續租案件；,RPOPMLTLQHJGFCB68CC,整棟(戶)出租,有,1130825~1140824,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區上安路６０之６號三樓之１,0.0,,,,1130828,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,57.76,1,1,1,有,有,無,8000,139,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。,RPPPMLTLQHJGFCB78CC,獨立套房,有,1130831~1140830,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
西屯區,租賃房屋,臺中市西屯區上石北２巷１３號四樓之９,0.0,,,,1130821,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791011,31.42,1,0,1,有,有,有,15000,477,,0.0,0,,RPQPMLTLQHJGFCB88CC,獨立套房,有,1130823~1140822,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區櫻城三街２１號６樓之３,0.0,,,,1130803,土地0建物0車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840426,15.0,2,0,2,有,有,有,4200,280,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPRPMLTLQHJGFCB98CC,分租套房,有,1130901~1140831,有,冷氣、熱水器、電視機、冰箱,一般轉租
西屯區,租賃房屋,臺中市西屯區黎明路三段３２２號２樓之３,0.0,,,,1130826,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840220,24.41,1,0,1,有,有,有,6600,270,,0.0,0,續租案件；,RPSPMLTLQHJGFCB09CC,獨立套房,有,1130901~1140831,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區國安一路９７號十一樓之２,0.0,,,,1130806,土地0建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,145.32999999999998,3,2,2,有,有,有,26823,185,坡道平面,21.71,0,含增建或未登記建物；,RPTPMLTLQHJGFCB56CC,整棟(戶)出租,有,1130810~1150809,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
