鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中壢區,房地(土地+建物),桃園市中壢區大華路９１號,143.0,住,,,1131106,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680215,218.52,5,6,2,有,無,20000000,91525,,0.0,0,頂樓加蓋；其他增建；,RPOQMLNKJIJGFBH87DA,218.52,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區台貿二街２巷１９號,38.53,住,,,1131107,土地3建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0960321,122.09,3,3,3,有,有,8440000,69129,,0.0,0,賣方賣清增值稅及代書費用由買方支付親友、員工、共有人或其他特殊關係間之交易；,RPXPMLOKJIJGFBH78DA,99.42,8.19,14.48,無,
平鎮區,土地,六和段469地號,59.58,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,405151,6800,,0.0,0,,RPPNMLOJJIJGFGH18DA,0.0,0.0,0.0,無,00013
平鎮區,土地,六和段486地號,140.25,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,953689,6800,,0.0,0,,SPPNMLOJJIJGFGH28DA,0.0,0.0,0.0,無,00014
平鎮區,土地,六和段504地號,36.94,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,251194,6800,,0.0,0,,TPPNMLOJJIJGFGH38DA,0.0,0.0,0.0,無,00015
平鎮區,土地,六和段508地號,316.59,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2152807,6800,,0.0,0,,RPRNMLOJJIJGFGH38DA,0.0,0.0,0.0,無,00016
平鎮區,土地,六和段506地號,23.0,住,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,547287,23795,,0.0,0,,SPRNMLOJJIJGFGH48DA,0.0,0.0,0.0,無,00017
龍潭區,房地(土地+建物),桃園市龍潭區工五路１３巷２弄２號,68.94,,一般農業區,甲種建築用地,1131108,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701211,65.64,3,1,2,有,無,3700000,56368,,0.0,0,急買急賣；毛胚屋；,RPPNMLNKJIJGFCH87EA,65.64,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區同安街５７６號十六樓,33.0,商,,,1131106,土地4建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030210,289.93,4,2,2,有,有,29600000,102094,坡道平面,0.0,0,,RPOOMLQJJIJGFAH77DA,144.19,0.0,19.39,有,00018
桃園區,土地,忠義段774地號,7.94,,,,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,539609,67961,,0.0,0,協議價購；,RPROMLSKJIJGFAH38DA,0.0,0.0,0.0,無,00019
中壢區,房地(土地+建物),桃園市中壢區永泰街１０２巷１號三樓,20.75,住,,,1131107,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700409,75.29,2,2,1,有,無,4500000,59769,,0.0,0,,RPXNMLLKJIJGFBH28DA,66.42,0.0,8.87,無,00020
大溪區,土地,介壽段888地號,570.0,,鄉村區,乙種建築用地,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34200000,60000,,0.0,0,,RPPNMLSKJIJGFCH28DA,0.0,0.0,0.0,無,00021
平鎮區,土地,山子頂段129地號,44.64,都市：其他:住宅區,,,1131107,土地12建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1890420,42348,,0.0,0,,RPUNMLPKJIJGFGH88DA,0.0,0.0,0.0,無,00022
龜山區,房地(土地+建物),桃園市龜山區德明路４７號二樓,9.92,住,,,1131108,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920730,30.78,1,1,1,有,有,2680000,87070,,0.0,0,,RPQNMLOKJIJGFHH48DA,20.9,0.63,0.0,有,
龜山區,房地(土地+建物),桃園市龜山區大同路２３６巷４０號五樓之１０,6.36,住,,,1131104,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941224,28.97,1,1,1,有,有,2900000,100104,,0.0,0,夾層；,RPOPMLSKJIJGFHH88DA,14.74,0.73,1.67,有,
新屋區,土地,石牌嶺段776地號,3020.0,,特定農業區,農牧用地,1131104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9135500,3025,,0.0,0,,RPPNMLSKJIJGFDH48EA,0.0,0.0,0.0,無,00023
八德區,土地,茄苳段406地號,2.97,工,,,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,66156,22275,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKJIJGFFH68EA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路三段２５６號二十三樓,60.7,住,,,1131108,土地1建物1車位3,二十三層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081212,492.51,4,2,4,有,有,58680000,119145,坡道平面,78.15,0,,RPSPMLNKJIJGFAH08DA,244.16,0.0,26.66,有,00024
桃園區,房地(土地+建物),桃園市桃園區正康一街１５６巷１９號,912.0,住,,,1131112,土地6建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0731217,492.32,0,0,0,無,無,78000000,158434,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLSKJIJGFAH18DA,492.32,0.0,0.0,無,
中壢區,土地,後興段596-1地號,216.62,都市：其他:道路用地,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5760000,26590,,0.0,0,包含公共設施保留地用地；,RPUOMLQJJIJGFBH48DA,0.0,0.0,0.0,無,00025
中壢區,房地(土地+建物),桃園市中壢區大仁一街２３號五樓之３,9.51,住,,,1131104,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840802,49.42999999999999,2,0,2,有,有,3700000,74853,,0.0,0,陽臺外推；,RPXPMLSKJIJGFBH56DA,31.76,1.7,3.77,有,
中壢區,房地(土地+建物),桃園市中壢區成章二街１８２號四樓,29.84,住,,,1131111,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701103,92.34,2,2,1,有,無,3500000,37903,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXRMLSKJIJGFBH76DA,87.3,0.0,5.04,無,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區民有一街２３３之２１號十一樓,14.02,商,,,1131101,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1110614,95.61,1,1,1,有,有,6000000,62755,坡道平面,28.83,0,,RPQNMLPJJIJGFCH97DA,34.84,0.0,6.58,有,00026
大溪區,房地(土地+建物),桃園市大溪區大鶯路６０巷１６８號三樓,22.34,,特定農業區,甲種建築用地,1131104,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850626,74.15,4,1,1,有,有,4010000,54080,,0.0,0,,RPOOMLMKJIJGFCH67DA,47.4,0.7,6.03,有,
龍潭區,房地(土地+建物),桃園市龍潭區神龍路３４７巷２２號,66.3,住,,,1131104,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850615,209.12,4,3,3,有,有,9285000,44400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLKLJIJGFCH57DA,134.21,0.0,24.47,無,00027
新屋區,土地,大坡段大坡小段549地號,482.0,,特定農業區,農牧用地,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,3112,,0.0,0,,RPQOMLOKJIJGFDH18DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),桃園市楊梅區湖山街１８巷２弄３０號四樓,47.6,,山坡地保育區,丙種建築用地,1131106,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851014,89.19,3,1,1,有,無,2650000,29712,,0.0,0,,RPRNMLSKJIJGFDH58DA,73.27,0.72,8.96,無,
平鎮區,房地(土地+建物),桃園市平鎮區環南路４６０號五樓之８,17.88,住,,,1131107,土地2建物1車位0,九層，十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,127.4,3,2,2,有,有,9400000,73783,,0.0,0,其他增建：10樓增建其他增建；,RPSNMLSJJIJGFGH88DA,76.62,1.45,11.69,有,00028
平鎮區,土地,中庸段440地號,114.86,農,,,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,672000,5851,,0.0,0,,RPVNMLNKJIJGFGH78DA,0.0,0.0,0.0,無,
平鎮區,土地,六和段683地號,0.99,,鄉村區,乙種建築用地,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,23200,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLSKJIJGFGH78DA,0.0,0.0,0.0,無,00029
龜山區,土地,公西段529地號,18.21,都市：其他:保護區,,,1131114,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,213405,11719,,0.0,0,含土地增值稅或其他稅費21285元；,RPSNMLOKJIJGFHH68DA,0.0,0.0,0.0,無,
桃園區,車位,桃園市桃園區中山東路２９號地下三樓,2.08,都市：其他:停車場用地,,,1131111,土地1建物1車位1,地下三層,十三層,其他,停車場,鋼筋混凝土造,0810716,34.42,0,0,0,無,無,900000,,坡道平面,0.0,900000,僅車位交易；,RPRNMLTKJIJGFAH48EA,0.0,0.0,0.0,無,00030
觀音區,土地,富溪段472地號,9.17,住,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,43621,,0.0,0,,RPTNMLOJJIJGFBH18EA,0.0,0.0,0.0,無,
八德區,土地,興豐段509地號,57.17,,鄉村區,乙種建築用地,1131113,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1720817,30100,,0.0,0,畸零地或有合併使用效益；,RPPNMLTKJIJGFFH78EA,0.0,0.0,0.0,無,
桃園區,土地,福元段196-1地號,49.66,,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4804467,96747,,0.0,0,,RPQNMLOKJIJGFAH77DA,0.0,0.0,0.0,無,00031
桃園區,房地(土地+建物)+車位,桃園市桃園區育樂街３６之５號,15.88,住,,,1131113,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780404,94.26,4,2,2,有,有,3650000,38727,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLTKJIJGFAH78DA,78.38,0.0,6.12,有,00032
中壢區,土地,仁愛段260地號,3.53,商,,,1131113,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,477000,135127,,0.0,0,未登記建物；市場攤位；,RPUPMLNKJIJGFBH38DA,0.0,0.0,0.0,無,00033
中壢區,房地(土地+建物),桃園市中壢區新生路二段３１９巷３５號,36.01,工,,,1131108,土地1建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土造,0760921,63.01,3,2,3,有,無,3900000,61895,,0.0,0,,RPRNMLSKJIJGFBH38DA,54.45,8.2,0.36,無,
觀音區,土地,塔腳段248地號,35.66,,特定農業區,甲種建築用地,1131109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,539000,15115,,0.0,0,持分土地未登記建物；,RPSNMLTKJIJGFBH58DA,0.0,0.0,0.0,無,00034
中壢區,房地(土地+建物)+車位,桃園市中壢區興仁路二段６４８巷８號三樓之２,19.13,住,,,1131101,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020430,116.14,2,1,1,有,有,10532000,90684,坡道平面,27.69,0,,RPQPMLTKJIJGFBH58DA,55.67,0.0,7.47,有,00035
大溪區,土地,員林段209地號,6.49,,鄉村區,乙種建築用地,1131112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,61633,,0.0,0,,RPPNMLPKJIJGFCH97DA,0.0,0.0,0.0,無,00036
平鎮區,土地,六和段386地號,34.89,農,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,527500,15119,,0.0,0,,RPOOMLRJJIJGFGH48DA,0.0,0.0,0.0,無,00037
桃園區,房地(土地+建物)+車位,桃園市桃園區北華街１１號,63.0,住,,,1131112,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1110127,145.84,7,0,7,有,無,5500000,37713,一樓平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPUNMLLLJIJGFAH08EA,145.85,0.0,0.0,有,
龍潭區,房地(土地+建物)+車位,桃園市龍潭區百年二街４３之１號十三樓,35.81,,鄉村區,乙種建築用地,1131102,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,153.07999999999998,3,2,2,有,有,8500000,62586,坡道平面,36.44,1200000,其他；,RPPNMLLLJIJGFCH77EA,97.36,0.0,7.53,有,
桃園區,房地(土地+建物),桃園市桃園區大有路６５４號七樓之１４,3.64,住,,,1131107,土地1建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860901,30.96,1,0,1,有,有,2680000,86563,,0.0,0,,RPSQMLPKJIJGFAH38DA,23.09,1.12,0.0,有,
桃園區,土地,忠義段774地號,35.72,,,,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2428241,67980,,0.0,0,協議價購；,RPSOMLSKJIJGFAH48DA,0.0,0.0,0.0,無,00019
桃園區,房地(土地+建物),桃園市桃園區吉安街８８號,17.39,住,,,1131105,土地2建物1車位0,一層,二十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1120815,124.67,0,3,3,有,有,23750000,190503,,0.0,0,土地拆價新台幣19000000元，建物拆價4750000元。,RPUOMLKLJIJGFAH97DA,68.82,0.0,13.8,有,
桃園區,房地(土地+建物),桃園市桃園區正光路７００號,26.83,住,,,1131105,土地2建物1車位0,一層,二十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1120815,191.69,0,3,3,有,有,38550000,201106,,0.0,0,土地拆價新台幣30840000元，建物拆價7710000元。,SPUOMLKLJIJGFAH08DA,97.51,0.0,29.62,有,
桃園區,房地(土地+建物),桃園市桃園區正光路７０２號,21.77,住,,,1131105,土地2建物1車位0,一層,二十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1120815,155.84,0,3,3,有,有,29700000,190580,,0.0,0,土地拆價新台幣23760000元，建物拆價5940000元。,TPUOMLKLJIJGFAH18DA,90.35,0.0,12.98,有,
中壢區,房地(土地+建物),桃園市中壢區吳鳳二街５號四樓之１,17.05,,,,1131106,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760526,72.96,3,2,1,有,無,2400000,32895,,0.0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLJIJGFBH87DA,65.49,0.0,0.0,無,
新屋區,房地(土地+建物),桃園市新屋區中山東路二段１５號,90.52,,特定農業區,農牧用地,1131112,土地2建物1車位0,全,一層,透天厝,農業用,加強磚造,0720611,88.51,5,2,3,有,無,7500000,84736,,0.0,0,頂樓加蓋；其他增建；,RPRNMLNKJIJGFDH08DA,88.51,0.0,0.0,無,00039
八德區,房地(土地+建物),桃園市八德區建國路４７８號,76.47,,鄉村區,乙種建築用地,1131112,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0700115,203.52,4,3,2,有,無,10000000,49135,,0.0,0,增值稅及費用由買方負擔親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；急買急賣；,RPOSMLSKJIJGFFH98DA,180.79,4.47,18.26,無,
八德區,土地,永豐段1089地號,78.86,農,,,1131106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1431360,18151,,0.0,0,,RPRPMLTKJIJGFFH09DA,0.0,0.0,0.0,無,00040
八德區,土地,永豐段1088地號,143.97,農,,,1131106,土地12建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1263008,8773,,0.0,0,,SPRPMLTKJIJGFFH56DA,0.0,0.0,0.0,無,00041
平鎮區,土地,六和段721地號,554.5,,特定農業區,農牧用地,1131109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3019270,5445,,0.0,0,,RPPNMLTJJIJGFGH68DA,0.0,0.0,0.0,無,00042
平鎮區,房地(土地+建物),桃園市平鎮區廣南路１８２巷１８號二樓,12.99,住,,,1131106,土地3建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820218,63.39,1,1,1,有,有,3000000,47326,,0.0,0,,RPPOMLNKJIJGFGH28DA,44.98,0.35,4.08,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區三元街２４１巷７號二樓,21.39,住,,,1131111,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831007,118.28,3,2,2,有,有,9250000,78204,坡道機械,0.0,0,陽臺外推；,RPPNMLTKJIJGFAH28EA,78.5,2.57,9.25,有,00043
中壢區,房地(土地+建物),桃園市中壢區振興街１３１之１號,49.0,住,,,1131111,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0750321,60.98,3,2,2,有,無,4200000,68875,,0.0,0,,RPPNMLKLJIJGFBH57EA,54.13,3.46,3.4,無,
大溪區,土地,八結段1041地號,131.4,,風景區,農牧用地,1131110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,220000,1674,,0.0,0,,RPQNMLKLJIJGFCH77EA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),桃園市八德區豐德路８９巷５５弄２８號,45.13,住,,,1131107,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0640301,32.66,1,1,1,有,無,2380000,72872,,0.0,0,,RPPNMLMLJIJGFFH18EA,32.66,0.0,0.0,無,
