鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
西區,房地(土地+建物),臺中市西區中華路１段１－７號１７樓之１５,2.6,商,,,1131106,土地1建物1車位0,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850119,44.47,1,1,1,有,有,3500000,78705,,0.0,0,,RPPNMLNKJIJGFAB07EA,20.64,0.0,3.78,有,
大里區,土地,大峰段738地號,119.81,農,,,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1900000,15858,,0.0,0,包含公共設施保留地用地；,RPQNMLMKJIJGFIB77DA,0.0,0.0,0.0,無,
南屯區,土地,昌明段416地號,385.7,住,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,74688000,193643,,0.0,0,政府機關標讓售；,RPQNMLMKJIJGFCB27EA,0.0,0.0,0.0,無,
南屯區,土地,春社段975地號,145.0,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4698000,32400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKJIJGFCB37EA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區忠太東路１１９號１９樓之３,2.67,住,,,1131105,土地1建物1車位0,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,32.31,1,1,1,有,有,2800000,86660,,0.0,0,,RPRRMLRJJIJGFBB97DA,16.66,0.0,3.15,有,00005
西屯區,房地(土地+建物),臺中市西屯區寶慶街１８巷２６號六樓之５,2.02,商,,,1131106,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850923,23.82,2,2,1,有,有,2500000,104998,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLLKJIJGFCB37DA,15.64,0.14,2.11,有,00006
外埔區,土地,上鐵山段1035地號,205.28,,特定農業區,甲種建築用地,1131104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,19486,,0.0,0,未登記建物；,RPPNMLPKJIJGFEB57DA,0.0,0.0,0.0,無,
大甲區,土地,平安段999地號,27.0,住,,,1131111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2880000,106667,,0.0,0,未登記建物；,RPSNMLPKJIJGFEB87DA,0.0,0.0,0.0,無,00007
大甲區,房地(土地+建物),臺中市大甲區中山路二段９１８之１１２號,107.36,住,,,1131104,土地1建物1車位0,全,二層,透天厝,商業用,加強磚造,0791208,142.16,4,2,2,有,無,8000000,56275,,0.0,0,其他增建；,RPPNMLSKJIJGFEB87DA,142.16,0.0,0.0,無,
梧棲區,土地,梧棲段3583地號,255.33,住,,,1131101,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,31332,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLOKJIJGFFB97DA,0.0,0.0,0.0,無,
梧棲區,土地,梧棲段117地號,10.0,住,,,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,45000,,0.0,0,增值稅由買方負擔繳納親友、員工、共有人或其他特殊關係間之交易；,RPPOMLPKJIJGFFB77DA,0.0,0.0,0.0,無,
石岡區,土地,龍興段974地號,1422.26,,山坡地保育區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,1125,,0.0,0,,RPQNMLPJJIJGFGB77DA,0.0,0.0,0.0,無,
潭子區,土地,家興段894-4地號,182.69,住,,,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19744945,108079,,0.0,0,政府機關標讓售；,RPQNMLOKJIJGFHB87DA,0.0,0.0,0.0,無,
大里區,土地,益民段873地號,96.27,住,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3355779,34858,,0.0,0,包含公共設施保留地用地；,RPQNMLOKJIJGFIB97DA,0.0,0.0,0.0,無,00008
南區,房地(土地+建物),臺中市南區工學北路８６號８樓之２１,1.72,商,,,1131102,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850506,28.480000000000004,1,1,1,有,有,2350000,82514,,0.0,0,陽臺外推；,RPWUMLMJJIJGFAB18DA,14.66,0.0,4.51,有,00009
東區,土地,東勢子段58-2地號,10.94,住,,,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1328000,121389,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKJIJGFAB57DA,0.0,0.0,0.0,無,
北屯區,土地,北屯段89-1地號,122.09,,,,1131104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9230000,75600,,0.0,0,,RPRQMLRJJIJGFBB87DA,0.0,0.0,0.0,無,00010
西屯區,土地,何安段592-1地號,6.71,住,,,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,53651,,0.0,0,,RPQNNLMKJIJGFCB27DA,0.0,0.0,0.0,無,00011
西屯區,房地(土地+建物),臺中市西屯區櫻花路３０號５樓之７,3.86,,,,1131102,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841110,29.43,1,1,1,有,有,3080000,104655,,0.0,0,陽臺外推；,RPTPMLNKJIJGFCB77DA,17.75,0.0,2.13,有,00012
后里區,土地,圳寮段385地號,3.34,,山坡地保育區,農牧用地,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600,1078,,0.0,0,,RPUNMLRJJIJGFDB08DA,0.0,0.0,0.0,無,00013
豐原區,土地,豐原段15-22地號,1.0,商,,,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,266200,0,,0.0,0,,RPRNMLLKJIJGFDB27DA,0.0,0.0,0.0,無,
大甲區,土地,義和段567地號,3806.68,工,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,213031330,55963,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJJIJGFEB37DA,0.0,0.0,0.0,無,00014
大甲區,土地,義和段567-2地號,57.93,工,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3241907,55962,,0.0,0,畸零地或有合併使用效益；,RPQNMLOJJIJGFEB47DA,0.0,0.0,0.0,無,
大甲區,土地,義和段567-3地號,23.51,工,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1315678,55962,,0.0,0,畸零地或有合併使用效益；,RPRNMLOJJIJGFEB57DA,0.0,0.0,0.0,無,
烏日區,土地,溪南西段1568-6地號,61.0,,特定農業區,甲種建築用地,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2820640,46240,,0.0,0,政府機關標讓售；,RPQNMLPKJIJGFIB08DA,0.0,0.0,0.0,無,
太平區,土地,樹德段960地號,3.57,住,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,87300,24454,,0.0,0,包含公共設施保留地用地；,RPPNMLNKJIJGFJB87DA,0.0,0.0,0.0,無,00015
太平區,土地,義平段255-9地號,6.0,,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,87300,14550,,0.0,0,包含公共設施保留地用地；,RPQNMLNKJIJGFJB97DA,0.0,0.0,0.0,無,
龍井區,土地,新庄段568-21地號,14.67,,鄉村區,乙種建築用地,1131102,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,888000,60532,,0.0,0,共有568-21地號土地持分買賣，及568-21地號土地相應之法院判決巷道使用的五筆土地持分一併移轉。親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQJJIJGFKB28DA,0.0,0.0,0.0,無,00001
北屯區,房地(土地+建物),臺中市北屯區東山路一段５０之１８號地下１樓,3.0,,,,1131106,土地1建物1車位0,地下一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830815,34.68,0,0,0,無,無,1100000,31719,,0.0,0,,RPPNMLPKJIJGFBB37EA,22.19,0.0,0.0,有,00017
北區,房地(土地+建物),臺中市北區民權路４１５號６樓之９,7.79,住,,,1131106,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0940201,72.67,1,1,1,有,有,6800000,93574,,0.0,0,含地政士服務費16000元；,RPTOMLPKJIJGFBB77DA,43.69,0.0,8.92,有,00018
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路５５７號十五樓之３,24.35,住,,,1131104,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130605,177.51999999999998,3,2,2,有,有,14700000,82808,坡道平面,55.2,0,,RPWOMLPKJIJGFBB08DA,72.76,0.0,9.16,有,00019
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路１０７之４號３樓之３,14.23,住,,,1131106,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830905,113.2,4,2,2,有,有,9580000,84629,坡道機械,0.0,0,其他增建；,RPWQMLPKJIJGFCB38DA,73.01,1.68,10.68,有,
沙鹿區,土地,大學段1332地號,212.29,住,,,1131112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000000,56526,,0.0,0,未登記建物；,RPPOMLSKJIJGFFB08DA,0.0,0.0,0.0,無,00020
沙鹿區,土地,沙工北段1301-3地號,12.39,住,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,751206,60630,,0.0,0,政府機關標讓售；,RPWQMLTKJIJGFFB09DA,0.0,0.0,0.0,無,
石岡區,土地,新金星段328-3地號,123.27,農,,,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,834538,6770,,0.0,0,政府機關標讓售；,RPVNMLSKJIJGFGB68DA,0.0,0.0,0.0,無,
霧峰區,土地,霧峰段坑口小段73-194地號,7480.0,,山坡地保育區,農牧用地,1131112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,401,,0.0,0,,RPXNMLMKJIJGFIB48DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物),臺中市太平區中山路三段５３巷１３號,35.82,住,,,1131104,土地3建物1車位0,一層，騎樓，地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710220,122.97,1,2,1,有,無,5920000,48142,,0.0,0,其他增建；,RPQNMLQJJIJGFJB18DA,113.33,0.0,0.0,無,00021
南屯區,土地,昌明段310地號,343.08,住,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,67458888,196627,,0.0,0,政府機關標讓售；,RPQNMLSKJIJGFCB87EA,0.0,0.0,0.0,無,
東區,土地,尚武段149地號,621.5,住,,,1131104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,49926500,80332,,0.0,0,包含公共設施保留地用地；,RPWOMLPKJIJGFAB97DA,0.0,0.0,0.0,無,00022
東區,土地,尚武段149地號,621.5,住,,,1131104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,62408200,100415,,0.0,0,包含公共設施保留地用地；,RPVNMLTKJIJGFAB18DA,0.0,0.0,0.0,無,00022
西區,房地(土地+建物)+車位,臺中市西區精誠２０街１６號,19.78,住,,,1131102,土地3建物1車位1,一層，騎樓,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820326,113.56,3,2,2,有,有,4000000,35224,升降平面,0.0,0,提供賣方居住至死亡終老親友、員工、共有人或其他特殊關係間之交易；,RPQOMLTKJIJGFAB77DA,83.61,9.37,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區大有五街２７號二樓之１,23.65,住,,,1131106,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820118,129.31,3,2,1,有,有,8250000,63800,升降機械,0.0,0,陽臺外推；,RPXQMLSJJIJGFCB68DA,86.16,2.04,11.46,有,00024
西屯區,房地(土地+建物),臺中市西屯區福安六街５８巷１０號五樓,14.62,住,,,1131107,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,76.77000000000001,3,2,2,有,有,2440000,31779,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLTKJIJGFCB97DA,50.5,3.67,7.1,有,
神岡區,土地,大社東段772地號,80.06,住,,,1131104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3520000,43967,,0.0,0,,RPRNMLPKJIJGFDB67DA,0.0,0.0,0.0,無,00025
新社區,房地(土地+建物),臺中市新社區興社街一段２２５巷４９之６號,125.0,,鄉村區,乙種建築用地,1131108,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1111213,191.35,4,2,3,有,無,10000000,52260,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKJIJGFGB18DA,177.14,0.0,14.21,無,00026
大里區,房地(土地+建物),臺中市大里區工業七路７號,68.94,,工業區,丁種建築用地,1131101,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930212,210.29,3,1,3,有,無,2157150,10258,,0.0,0,二親等間買賣視同贈與,RPPNMLNJJIJGFIB67DA,167.28,3.1,39.91,無,
烏日區,土地,溪尾北段80地號,312.85,,特定農業區,農牧用地,1131107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2838300,9072,,0.0,0,,RPUNMLSKJIJGFIB78DA,0.0,0.0,0.0,無,00027
霧峰區,房地(土地+建物),臺中市霧峰區萊園路１４３號,107.62,,山坡地保育區,丙種建築用地,1131111,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690425,101.56,4,2,2,有,無,3000000,29539,,0.0,0,,RPWNMLTKJIJGFIB09DA,101.56,0.0,0.0,無,
大肚區,房地(土地+建物),臺中市大肚區中沙路１６４巷４弄１０７之１號,42.83,,鄉村區,乙種建築用地,1131105,土地1建物1車位0,二層,(空白),公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690208,74.68,3,2,2,有,無,5300000,70969,,0.0,0,陽臺外推；,RPRNMLNKJIJGFKB18DA,74.68,0.0,0.0,無,
北屯區,建物,臺中市北屯區崇德路一段６３５號底一層之９,0.0,,,,1131104,土地0建物1車位0,地下一層,二十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800627,253.87,0,0,0,無,無,2283304,8994,,0.0,0,建物坐落地號：東峰段255地號；親友、員工、共有人或其他特殊關係間之交易；,RPOPMLNKJIJGFBB17DA,125.58,0.0,0.0,有,
北屯區,建物,臺中市北屯區崇德路一段６３１號２樓之２８,0.0,,,,1131104,土地0建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800627,1039.97,0,0,0,無,無,9525440,9159,,0.0,0,建物坐落地號：東峰段255地號；親友、員工、共有人或其他特殊關係間之交易；,RPPPMLNKJIJGFBB27DA,467.15,0.0,52.04,有,
北區,房地(土地+建物),臺中市北區忠太東路１１９號１６樓之９,2.2,住,,,1131108,土地1建物1車位0,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,26.55,0,0,0,無,有,1720000,64783,,0.0,0,,RPURMLRJJIJGFBB28DA,13.94,0.0,2.34,有,
北屯區,建物,臺中市北屯區敦化路一段５３７號,0.0,,,,1131107,土地0建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0830511,28.689999999999998,0,0,0,無,有,1200000,41826,,0.0,0,僅公設持分買賣；建物坐落地號：仁德段762地號；,RPWOMLLKJIJGFBB67DA,0.0,0.0,0.0,有,00028
北區,房地(土地+建物),臺中市北區北屯路１４號８樓之２７,7.06,商,,,1131111,土地3建物1車位0,八層,十層,華廈(10層含以下有電梯),商業用,鋼骨混凝土造,0691021,33.55,1,0,1,有,有,2233000,66557,,0.0,0,土地增值稅由買方負擔,RPQPMLTKJIJGFBB97DA,33.55,0.0,0.0,有,
北區,房地(土地+建物),臺中市北區東光東街７９號八樓之１８,4.84,住,,,1131107,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,38.4,1,1,1,有,有,2324000,60521,,0.0,0,,RPVPMLTKJIJGFBB48DA,24.3,0.0,3.42,有,
南屯區,房地(土地+建物),臺中市南屯區大英街３０號七樓之９,6.06,住,,,1131106,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800425,40.75,1,0,1,有,有,3530000,86626,,0.0,0,,RPUWMLMKJIJGFCB48DA,22.7,1.13,2.55,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區大容西街２９號,21.91,住,,,1131118,土地1建物1車位1,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830426,175.70000000000002,3,2,2,有,有,15000000,85373,坡道平面,0.0,0,,RPPVMLSKJIJGFCB48DA,127.6,6.86,13.75,有,
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２６８之８巷１號十一樓之６,2.82,住,,,1131103,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860408,28.9,1,0,1,有,有,2180000,75433,,0.0,0,陽臺外推；,RPRNMLTKJIJGFCB97DA,14.65,0.0,2.91,有,00029
西屯區,房地(土地+建物),臺中市西屯區福聯街７２號五樓之１５,4.19,住,,,1131111,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830604,23.810000000000002,1,1,1,有,有,1870000,78538,,0.0,0,,RPUPMLKLJIJGFCB67DA,14.39,0.0,1.35,有,
大甲區,土地,薰風段790地號,19.37,住,,,1131118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,8260,,0.0,0,本案買賣土地有他人建築物占用中親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKJIJGFEB97DA,0.0,0.0,0.0,無,
清水區,房地(土地+建物),臺中市清水區護岸路１２之３號,55.3,農,,,1131111,土地1建物1車位0,全,三層,透天厝,其他,鋼筋混凝土造,0841128,119.11,4,3,3,有,無,2000000,16791,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKJIJGFFB27DA,119.11,0.0,0.0,無,
清水區,土地,吳厝南段484地號,82.31,農,,,1131114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,622500,7563,,0.0,0,,RPTOMLSKJIJGFFB48DA,0.0,0.0,0.0,無,00030
清水區,土地,銀聯段2296-1地號,24.44,商,,,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,739000,30237,,0.0,0,土地上有買方家屬所有未登記之建物。親友、員工、共有人或其他特殊關係間之交易；,RPWOMLSKJIJGFFB78DA,0.0,0.0,0.0,無,
新社區,土地,三友部段533地號,1002.0,,山坡地保育區,農牧用地,1131114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,180000,180,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLJIJGFGB77DA,0.0,0.0,0.0,無,00031
大里區,房地(土地+建物)+車位,臺中市大里區樹王路２５５號六樓之１２,18.75,,鄉村區,乙種建築用地,1131108,土地2建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070214,104.94999999999999,1,1,1,有,有,9350000,89090,坡道平面,36.48,0,,RPXOMLLKJIJGFIB48DA,42.71,0.0,2.94,有,00032
大里區,房地(土地+建物),臺中市大里區中湖路１８９巷１號,50.66,住,,,1131101,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940629,154.45,4,3,3,有,無,13500000,87407,,0.0,0,,RPSNMLNKJIJGFIB08DA,146.69,1.76,6.0,無,
豐原區,房地(土地+建物),臺中市豐原區三民路１５０巷１５號三樓１室,25.0,商,,,1131103,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740612,120.4,3,2,2,有,有,5700000,47346,,0.0,0,,RPQNMLKLJIJGFDB27EA,96.0,1.62,9.58,有,
大里區,土地,大元段1514地號,60.07,工,,,1131113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,23306,,0.0,0,,RPPNMLLLJIJGFIB77EA,0.0,0.0,0.0,無,
大里區,建物,臺中市大里區東南路１２號七樓,0.0,,,,1131118,土地0建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811231,120.75999999999999,3,2,2,有,有,500000,4140,,0.0,0,建物坐落地號：南湖段214地號；親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLJIJGFIB08EA,74.24,0.0,14.7,有,
南屯區,房地(土地+建物),臺中市南屯區文心南三路５２８號九樓之３,5.09,商,,,1131102,土地1建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090831,64.7,1,1,1,有,有,8880000,137249,,0.0,0,,RPQNMLOKJIJGFCB37DA,34.84,1.46,3.71,有,00033
西屯區,土地,民安段1017地號,25.01,商,,,1131105,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6676920,266970,,0.0,0,包含公共設施保留地用地；,RPUOMLKLJIJGFCB57DA,0.0,0.0,0.0,無,00034
西屯區,土地,民安段1017地號,53.61,商,,,1131105,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13109872,244542,,0.0,0,包含公共設施保留地用地；,RPVOMLKLJIJGFCB67DA,0.0,0.0,0.0,無,00035
沙鹿區,土地,興仁段286地號,36.4,住,,,1131107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,30220,,0.0,0,,RPQOMLQJJIJGFFB87DA,0.0,0.0,0.0,無,00036
沙鹿區,土地,興仁段284地號,9.13,,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,138000,15115,,0.0,0,包含公共設施保留地用地；,RPROMLQJJIJGFFB97DA,0.0,0.0,0.0,無,00037
梧棲區,土地,南簡段1256地號,48.33,住,,,1131116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1754400,36300,,0.0,0,,RPPOMLLLJIJGFFB47DA,0.0,0.0,0.0,無,00038
清水區,土地,西寧段361地號,82.0,住,,,1131113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1487200,18137,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMLJIJGFFB77DA,0.0,0.0,0.0,無,
梧棲區,房地(土地+建物),臺中市梧棲區永寧路６７巷６０之１號,24.88,住,,,1131101,土地2建物1車位0,一層，騎樓,七層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,1110314,77.74,0,0,0,無,有,6100000,78467,,0.0,0,,RPPPMLMLJIJGFFB67DA,57.75,0.0,4.14,有,
烏日區,土地,山頂段313地號,120.7,農,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,23198,,0.0,0,,RPQNMLSJJIJGFIB28DA,0.0,0.0,0.0,無,
太平區,土地,黃竹段359-1地號,169.0,,山坡地保育區,特定目的事業用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,422500,2500,,0.0,0,協議價購；,RPWOMLLJJIJGFJB38DA,0.0,0.0,0.0,無,
太平區,土地,樹孝段482-5地號,18.53,,,,1131113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,107933,,0.0,0,本買賣標的係供停車使用，停車空間設備係鋼構造有頂蓋遮雨棚,RPSNMLMKJIJGFJB08DA,0.0,0.0,0.0,無,
