鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
杉林區,土地,份尾段315地號,614.29,,一般農業區,農牧用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,586,,0.0,0,農作物；,RPRNMLTJNHJGFHE98DA,0.0,0.0,0.0,無,
茄萣區,土地,白砂段641地號,90.18,都市：其他:住宅區,,,1130505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,954800,10588,,0.0,0,,RPWNMLNKNHJGFJE56DA,0.0,0.0,0.0,無,
楠梓區,土地,後勁段二小段425-4地號,25.52,住,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2161600,84702,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKNHJGFEE77EA,0.0,0.0,0.0,無,00004
苓雅區,房地(土地+建物)+車位,高雄市苓雅區中正一路２６３號４樓,30.56,住,,,1130502,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0780629,339.25,5,1,2,有,有,15150000,44657,升降機械,0.0,0,本件成交總價款為新台幣1515萬元整，其中土地價款為11763975元整，建物價款為3386025元整。陽台外推；,RPPNMLPJNHJGFBE77DA,237.39,0.0,33.39,有,
大樹區,房地(土地+建物),高雄市大樹區竹寮路３７７號,240.79,工,,,1130502,土地2建物1車位0,全,二層,透天厝,住工用,鋼筋混凝土造,0820219,262.64,0,0,0,無,無,13500000,51401,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNKNHJGFGE78DA,258.17,0.0,4.47,無,00005
旗山區,土地,鼓山段560地號,34.07,住,,,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130000,3816,,0.0,0,未登記建物；,RPRNMLNKNHJGFHE48DA,0.0,0.0,0.0,無,
大社區,房地(土地+建物)+車位,高雄市大社區學府路２２５巷５弄３４號十樓,49.27,,山坡地保育區,丙種建築用地,1130502,土地1建物1車位2,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851008,164.45,3,2,2,有,有,6000000,36485,坡道平面,0.0,1340000,車位編號:  B1-249號  B1-250號,RPQOMLKKNHJGFIE28DA,71.97,1.67,9.43,有,
阿蓮區,土地,青安段576-2地號,94.63,,鄉村區,乙種建築用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,10039,,0.0,0,本案土地已做為他建物之法定空地,RPSNMLMJNHJGFJE58DA,0.0,0.0,0.0,無,
美濃區,土地,吉安段1144-1地號,15.93,,鄉村區,乙種建築用地,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,65472,4110,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPQNMLNKNHJGFKE68DA,0.0,0.0,0.0,無,
林園區,土地,頂厝段1136地號,128.0,住,,,1130508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1350000,10547,,0.0,0,未登記建物；,RPUNMLNKNHJGFLE56DA,0.0,0.0,0.0,無,00006
左營區,房地(土地+建物)+車位,高雄市左營區重惠街８８號七樓,9.21,商,,,1130503,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890503,105.85,3,2,2,有,有,6800000,64242,坡道機械,9.92,0,不負瑕疵擔保責任,RPQQMLKKNHJGFEE08DA,63.29,0.53,6.85,有,
鳳山區,房地(土地+建物),高雄市鳳山區安寧街２巷１４之２號,26.98,住,,,1130506,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691222,73.53,3,1,1,有,無,3000000,40800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLQJNHJGFGE58DA,73.53,0.0,0.0,無,00007
湖內區,房地(土地+建物),高雄市湖內區東方路１０５巷６弄４號八樓之一,15.87,住,,,1130514,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830718,108.63,3,2,2,有,有,3500000,32219,,0.0,0,本案賣清親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKNHJGFJE68DA,72.22,0.0,9.66,有,
林園區,房地(土地+建物),高雄市林園區北汕路１５１號,159.0,住,,,1130502,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0790103,270.4,6,2,2,有,無,2400000,8876,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；瑕疵物件；,RPRNMLOKNHJGFLE98DA,262.54,0.0,7.86,無,
前鎮區,房地(土地+建物),高雄市前鎮區崗山中街１０１巷３０號,56.0,住,,,1130501,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0591025,68.68,2,1,2,有,無,4100000,59697,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLNKNHJGFCE97EA,68.68,0.0,0.0,無,
新興區,房地(土地+建物),高雄市新興區六合二路５６號６樓之１,3.8,都市：其他:第四種商業區,,,1130506,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0721021,31.03,0,0,0,無,有,2650000,85401,,0.0,0,,RPVNMLSJNHJGFBE68DA,23.87,0.0,0.0,有,00008
左營區,土地,新庄段二小段634地號,12.14,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,148270,,0.0,0,共有人兼親友間持分土地買賣親友、員工、共有人或其他特殊關係間之交易；,RPRRMLMJNHJGFEE38DA,0.0,0.0,0.0,無,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路６５號二樓,13.47,住,,,1130502,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120823,104.33000000000001,2,2,1,有,有,8760000,88889,坡道機械,14.78,800000,含裝潢費；,RPOOMLOJNHJGFEE97DA,53.2,0.0,4.14,有,
楠梓區,房地(土地+建物),高雄市楠梓區芎蕉三街１２６巷２２弄２號,80.39,住,,,1130504,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土,1121101,190.76,5,2,5,有,有,21150000,110872,,0.0,0,,RPUOMLOKNHJGFEE68DA,175.43,0.0,15.33,無,
大樹區,土地,龍目段1138地號,1168.87,,一般農業區,農牧用地,1130505,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,2567,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPWOMLPKNHJGFGE56DA,0.0,0.0,0.0,無,
旗山區,房地(土地+建物),高雄市旗山區延平一路３２４巷４２之２號,73.32,住,,,1130506,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0771222,99.0,6,1,6,有,無,5250000,53030,,0.0,0,,RPQNMLNKNHJGFHE38DA,99.0,0.0,0.0,無,00009
美濃區,土地,福美段246-6地號,378.46,,特定農業區,農牧用地,1130501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,3699,,0.0,0,,RPPNMLLKNHJGFKE38DA,0.0,0.0,0.0,無,00010
大寮區,土地,大寮段芎蕉腳小段2445地號,1320.0,農,,,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,21961500,16638,,0.0,0,,RPTNMLRJNHJGFLE76DA,0.0,0.0,0.0,無,
旗津區,房地(土地+建物),高雄市旗津區敦和街２巷１１４弄２１號,75.54,住,,,1130502,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0720720,105.43,3,1,2,有,無,4960000,47045,,0.0,0,,RPQNMLOKNHJGFAE87EA,94.56,0.0,10.87,無,
三民區,房地(土地+建物),高雄市三民區九如一路９８４號,13.3,都市：其他:第三種特定商業專用區,,,1130503,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711229,41.33,3,2,2,有,無,1800000,43552,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKNHJGFDE08EA,41.33,0.0,0.0,無,00011
鼓山區,車位,馬卡道路６６號二樓等３０２戶共有部分,6.45,住,,,1130502,土地1建物1車位2,,,其他,,,,60.87,0,0,0,無,無,4000000,,坡道平面,60.86,4000000,僅車位交易；,RPXNMLOKNHJGFAE48DA,0.0,0.0,0.0,無,00012
三民區,房地(土地+建物),高雄市三民區永年街１巷１４之１號,7.32,住,,,1130502,土地5建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0671216,11.04,0,0,0,無,有,200000,18116,,0.0,0,市場攤位,RPPOMLRJNHJGFDE28DA,11.04,0.0,0.0,有,
三民區,房地(土地+建物)+車位,高雄市三民區河北二路１００號十一樓之２５,9.88,商,,,1130501,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800314,119.37,2,1,1,有,有,6380000,53447,坡道平面,0.0,0,,RPPNMLPKNHJGFDE08DA,55.83,0.0,10.77,有,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區青農路７號八樓,24.92,住,,,1130501,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830817,151.91,4,2,2,有,有,10820000,71226,坡道平面,0.0,0,,RPWQMLSJNHJGFEE76DA,96.58,1.43,9.58,有,
彌陀區,土地,四村段791地號,95.11,住,,,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5415000,56934,,0.0,0,未登記建物；,RPVOMLOKNHJGFFE88DA,0.0,0.0,0.0,無,
岡山區,土地,岡山段973-1地號,180.0,工,,,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8078400,44880,,0.0,0,政府機關標讓售；,RPOOMLQKNHJGFFE38DA,0.0,0.0,0.0,無,
鳳山區,土地,道爺廍段136-63地號,3.0,住,,,1130508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,391200,130400,,0.0,0,政府機關標讓售；,RPRNMLSJNHJGFGE78DA,0.0,0.0,0.0,無,
杉林區,土地,杉林段150地號,2943.0,,山坡地保育區,農牧用地,1130507,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,1019,,0.0,0,,RPPNMLOKNHJGFHE38DA,0.0,0.0,0.0,無,00013
大社區,土地,嘉誠段685-1地號,4.43,,一般農業區,農牧用地,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,268000,60497,,0.0,0,,RPQOMLTJNHJGFIE09DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區高楠九街２０號,20.52,都市：其他:道路用地,,,1130506,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0611020,75.48,3,1,2,有,無,3500000,46370,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQKNHJGFIE98DA,75.48,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區文中三街７２號,82.86,住,,,1130512,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000818,177.16,4,2,3,有,無,12000000,67735,,0.0,0,,RPTNMLRKNHJGFIE56DA,147.4,0.0,29.76,無,
茄萣區,土地,保萣段67-1地號,69.13,,一般農業區,甲種建築用地,1130509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,627000,9070,,0.0,0,,RPUNMLNKNHJGFJE98DA,0.0,0.0,0.0,無,
美濃區,土地,龜山段376-1地號,1316.9,,一般農業區,農牧用地,1130514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4609150,3500,,0.0,0,協議價購；,RPSPMLOKNHJGFKE56DA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),高雄市林園區西溪路４號二樓之４,14.04,住,,,1130513,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830721,40.91,1,1,1,有,無,860000,21022,,0.0,0,,RPQNMLOKNHJGFLE88DA,32.9,0.0,4.26,無,00014
林園區,房地(土地+建物),高雄市林園區五福路２１１巷１０號,62.39,住,,,1130501,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830317,171.38,4,2,4,有,無,4000000,23340,,0.0,0,,RPQOMLPKNHJGFLE09DA,161.72,0.0,9.66,無,
大社區,土地,中里段29地號,317.5,都市：其他:道路用地,,,1130502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,1890,,0.0,0,包含公共設施保留地用地；,RPPNMLQKNHJGFIE78EA,0.0,0.0,0.0,無,00015
美濃區,土地,美中段394地號,54.47,商,,,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,22948,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLNHJGFKE48EA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區輔仁路１５１巷４３號五樓,24.6,住,,,1130504,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750514,99.03,3,2,1,有,無,2000000,20196,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNKNHJGFBE87DA,76.41,0.0,8.76,無,00016
苓雅區,房地(土地+建物),高雄市苓雅區永平路３６巷２號２樓,17.0,商,,,1130506,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730516,70.15,3,2,2,有,無,2450000,34925,,0.0,0,本件為持分交易。親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPKNHJGFBE48DA,63.83,0.0,6.33,無,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區新光路３１號二十五樓,10.48,都市：其他:第三種特定商業專用區,,,1130508,土地1建物1車位1,二十五層,六十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1090309,425.11,0,0,0,無,有,48000000,112912,坡道平面,40.15,0,,RPVSMLTJNHJGFCE76DA,207.6,0.0,42.66,有,00017
小港區,房地(土地+建物),高雄市小港區德文街４０巷４３號,48.0,住,,,1130507,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640219,77.8,5,1,2,有,無,2131000,27391,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLPKNHJGFCE68DA,77.8,0.0,0.0,無,
前鎮區,土地,仁愛段509-2地號,475.0,住,,,1130510,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,48853750,102850,,0.0,0,交易含多筆土地或個別土地持分間，無個別交易價格前鎮區仁愛段509-2地號，509-3地號，509-9地號，509-10地號,RPXOMLPKNHJGFCE88DA,0.0,0.0,0.0,無,00018
左營區,土地,左南段390-3地號,284.32,都市：其他:道路用地,,,1130501,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10785811,37935,,0.0,0,包含公共設施保留地用地；協議價購；,RPRQMLOKNHJGFEE58DA,0.0,0.0,0.0,無,00019
楠梓區,房地(土地+建物)+車位,高雄市楠梓區創新路７６９號六樓,7.96,商,,,1130509,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,1080816,72.84,2,1,1,有,有,7600000,104338,坡道機械,5.29,0,含傢俱設備費；,RPTNMLQKNHJGFEE68DA,37.77,0.0,10.68,有,00020
橋頭區,土地,仕興段1196地號,370.0,都市：其他:道路用地,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20979000,56700,,0.0,0,包含公共設施保留地用地；,RPTNMLRJNHJGFFE78DA,0.0,0.0,0.0,無,00021
燕巢區,土地,瓊西段191地號,26.39,農,,,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,319200,12095,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLRKNHJGFFE98DA,0.0,0.0,0.0,無,00022
大社區,土地,清福段734地號,82.22,商,,,1130508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5500000,66894,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLKKNHJGFIE08DA,0.0,0.0,0.0,無,00023
仁武區,土地,善德段521地號,200.2,農,,,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5641636,28180,,0.0,0,政府機關標讓售；,RPSNMLRKNHJGFIE09DA,0.0,0.0,0.0,無,
湖內區,土地,武功段45地號,21.49,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1310890,61000,,0.0,0,政府機關標讓售；,RPRNMLTJNHJGFJE56DA,0.0,0.0,0.0,無,
路竹區,土地,立德段411地號,67.33,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3065535,45530,,0.0,0,政府機關標讓售；,RPSNMLKKNHJGFJE48DA,0.0,0.0,0.0,無,
田寮區,土地,牛稠埔段401-3地號,1230.17,,山坡地保育區,林業用地,1130505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,244,,0.0,0,,RPRNMLNKNHJGFJE68DA,0.0,0.0,0.0,無,00024
阿蓮區,土地,青安段348-10地號,85.73,,鄉村區,乙種建築用地,1130504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,11665,,0.0,0,未登記建物；,RPVNMLNKNHJGFJE09DA,0.0,0.0,0.0,無,
路竹區,土地,樹人段1107地號,1379.08,,一般農業區,農牧用地,1130514,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3818510,2769,,0.0,0,,RPPNMLRKNHJGFJE88DA,0.0,0.0,0.0,無,
湖內區,土地,海山段53地號,22.09,,鄉村區,乙種建築用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,334000,15120,,0.0,0,,RPPNMLKLNHJGFJE28DA,0.0,0.0,0.0,無,
美濃區,房地(土地+建物),高雄市美濃區峰街１２巷９弄３號,104.08,住,,,1130501,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821207,250.73,6,2,5,有,無,6700000,26722,,0.0,0,,RPPNMLNJNHJGFKE48DA,250.73,0.0,0.0,無,
苓雅區,車位,高雄市苓雅區福德一路４４之１８號等共同使用,0.0,,,,1130508,土地0建物1車位1,,,其他,,,,5.99,0,0,0,無,有,568000,,坡道機械,5.99,568000,建物坐落地號：五塊厝段三小段2617地號；僅車位交易；,RPPNMLQKNHJGFBE08EA,0.0,0.0,0.0,有,
新興區,房地(土地+建物),高雄市新興區五福二路１４６號１２樓之６,2.7,都市：其他:道路用地,,,1130507,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0680915,17.06,1,1,1,有,有,1600000,93787,,0.0,0,,RPQNMLQKNHJGFBE18EA,17.06,0.0,0.0,有,
前鎮區,土地,光華段1341地號,14.75,住,,,1130509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2714000,184000,,0.0,0,,RPPNMLQKNHJGFCE18EA,0.0,0.0,0.0,無,00025
大寮區,房地(土地+建物),高雄市大寮區拷潭路１６３之８號九樓,21.37,都市：其他:第二種住宅區,,,1130501,土地7建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830611,116.0,3,2,2,有,有,4000000,34483,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKNHJGFLE88EA,83.07,0.0,11.09,有,
前金區,房地(土地+建物),高雄市前金區自強三路２４０巷２５號,83.0,商,,,1130506,土地2建物1車位0,全,三層,透天厝,,加強磚造,0620201,161.43,4,2,3,有,無,15000000,92920,,0.0,0,,RPPNMLKLNHJGFAE37DA,161.43,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區漢昌街１２巷４０號,44.0,住,,,1130509,土地2建物1車位0,全,三層,透天厝,,加強磚造,0600830,94.36,3,2,2,有,無,4500000,47690,,0.0,0,,RPQNMLKKNHJGFBE47DA,94.36,0.0,0.0,無,00026
苓雅區,房地(土地+建物)+車位,高雄市苓雅區泰順街１８號七樓,26.37,住,,,1130507,土地1建物1車位2,七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1110701,262.15999999999997,3,2,2,有,有,32350000,126012,坡道平面,39.72,4320000,,RPROMLPKNHJGFBE18DA,112.95,8.63,21.08,有,
新興區,房地(土地+建物),高雄市新興區忠孝一路１２巷１７之２號,36.25,都市：其他:第二種特定商業專用區,,,1130509,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0621017,74.6,2,1,1,有,無,4450000,59651,,0.0,0,含傢俱設備費；,RPSOMLPKNHJGFBE28DA,74.6,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區松青街２１巷１８號,98.88,住,,,1130505,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土,1111216,196.42,4,2,4,有,無,17500000,89095,,0.0,0,,RPUNMLSJNHJGFCE68DA,183.1,0.0,13.32,無,
小港區,房地(土地+建物),高雄市小港區中光街２１號三樓之３,3.59,住,,,1130510,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850122,34.36,1,0,1,有,有,1680000,48894,,0.0,0,,RPWOMLNKNHJGFCE58DA,15.52,0.0,7.1,有,
前鎮區,房地(土地+建物)+車位,高雄市前鎮區啟聖街８２號十三樓,40.63,住,,,1130501,土地1建物1車位1,十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1090318,320.58,2,2,2,有,有,39200000,122278,坡道平面,22.9,0,,RPUOMLPKNHJGFCE58DA,170.64,3.04,22.11,有,00027
前鎮區,房地(土地+建物),高雄市前鎮區中華五路１００７巷１８之１號九樓,24.21,住,,,1130506,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,142.67000000000002,3,2,2,有,有,9500000,66587,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRKNHJGFCE38DA,88.11,0.0,12.48,有,
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十九路６２６號十三樓,23.48,住,,,1130506,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1130130,154.2,2,2,2,有,有,14350000,101558,坡道平面,31.61,1900000,,RPRNMLKKNHJGFEE87DA,67.28,0.0,9.88,有,
岡山區,房地(土地+建物)+車位,高雄市岡山區大德二路１８７號六樓之５,6.44,住,,,1130507,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820511,69.23,3,2,2,有,有,3660000,52875,升降機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLPKNHJGFFE09DA,44.4,7.48,0.0,有,
岡山區,土地,大仁段339-14地號,43.0,住,,,1130502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4946720,115040,,0.0,0,政府機關標讓售；,RPQNMLTKNHJGFFE78DA,0.0,0.0,0.0,無,
岡山區,土地,嘉華段441地號,66.21,,鄉村區,乙種建築用地,1130506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,7552,,0.0,0,供道路使用親友、員工、共有人或其他特殊關係間之交易；,RPUNMLKLNHJGFFE38DA,0.0,0.0,0.0,無,
旗山區,房地(土地+建物),高雄市旗山區中山路２０巷７號,59.0,商,,,1130502,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0690301,129.15,5,1,2,有,無,6100000,47232,,0.0,0,,RPPNMLMJNHJGFHE08DA,129.15,0.0,0.0,無,
旗山區,土地,秋涼山段461地號,1241.33,,山坡地保育區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,1047,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRKNHJGFHE98DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區九湖二街１６９號,104.2,住,,,1130507,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1121218,266.87,4,2,5,有,無,35000000,131150,,0.0,0,,RPXNMLNKNHJGFIE56DA,256.19,0.0,10.68,有,
