鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
西屯區,土地,何厝段261-122地號,108.67,住,,,1101101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,59814,,0.0,0,含土地增值稅或其他稅費；,RPRNMLNKJIGGFCB07DA,0.0,0.0,0.0,無,
西屯區,車位,臺中市西屯區西屯路二段２５９之３號地下一層之１,6.44,住,,,1101102,土地1建物1車位1,地下一層,十六層,其他,停車場,鋼筋混凝土造,0830713,73.31,0,0,0,有,有,1372000,,坡道平面,73.32,1372000,僅車位交易；,RPRRMLNJJIGGFCB37DA,0.0,0.0,0.0,有,00009
太平區,房地(土地+建物)+車位,臺中市太平區新平路三段２９７號五樓,24.1,住,,,1101103,土地4建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810420,131.09,3,2,2,有,有,6600000,50347,坡道機械,0.0,0,,RPQPMLMKJIGGFJB77DA,90.88,0.0,5.38,有,
北屯區,房地(土地+建物),臺中市北屯區崇德六路一段３９號１１樓,23.14,住,,,1101103,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791029,158.6,4,2,2,有,有,9200000,58008,,0.0,0,陽台外推；,RPXPMLSJJIGGFBB28EA,116.46,0.0,30.63,有,00010
東勢區,土地,東勢段石角小段140地號,1509.0,,特定農業區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,2319,,0.0,0,,RPPNMLSJJIGGFGB67DA,0.0,0.0,0.0,無,
太平區,土地,義平段109地號,59.0,都市：其他:道路用地,,,1101105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,5085,,0.0,0,包含公共設施保留地用地；,RPUNMLPKJIGGFJB38EA,0.0,0.0,0.0,無,00011
后里區,土地,中和東段1274地號,122.56,都市：其他:道路用地,,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,2448,,0.0,0,包含公共設施保留地用地；,RPQNMLPKJIGGFDB27DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區三民路三段２１７號１２樓之２７,6.5,商,,,1101102,土地2建物3車位0,十二層,十三層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0880623,94.42,3,3,3,有,有,3200000,33891,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSWMLNKJIGGFBB97DA,50.16,0.0,10.86,有,
太平區,房地(土地+建物)+車位,臺中市太平區長安路４９３巷２１號二樓之１,29.77,,鄉村區,乙種建築用地,1101101,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100701,135.47,2,2,1,有,有,7300000,59518,坡道平面,32.99,1200000,,RPVNMLPKJIGGFJB38DA,64.24,0.0,8.78,有,
大甲區,土地,賢仁段643-26地號,82.5,商,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,33939,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKJIGGFEB86DA,0.0,0.0,0.0,無,
沙鹿區,土地,美仁段306地號,59.53,住,,,1101105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,94070,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPOMLSJJIGGFFB67DA,0.0,0.0,0.0,無,
東勢區,土地,新互助段884地號,46.07,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,21706,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLLJJIGGFGB27DA,0.0,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區南屯路一段１５２之３號２樓,21.82,住,,,1101101,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851101,160.2,3,2,2,有,有,8300000,51810,,0.0,0,,RPUPMLKKJIGGFAB07DA,106.82,0.0,9.69,有,
北屯區,土地,北屯段89地號,18.2,,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,48352,,0.0,0,包含公共設施保留地用地；,RPRRMLSJJIGGFBB77DA,0.0,0.0,0.0,無,
沙鹿區,土地,南勢段772-5地號,85.74,都市：其他:保護區,,,1101103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,907900,10589,,0.0,0,,RPUPMLMKJIGGFFB77DA,0.0,0.0,0.0,無,
北屯區,土地,大興段5地號,1700.2,住,,,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,3529,,0.0,0,,RPWNOLTJJIGGFBB18DA,0.0,0.0,0.0,無,00012
沙鹿區,土地,南勢段772-21地號,209.67,都市：其他:保護區,,,1101103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220050,10588,,0.0,0,,RPTPMLMKJIGGFFB67DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物),臺中市南屯區大墩一街２３５號二樓之２,4.98,住,,,1101104,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810117,28.05,1,0,1,有,有,2050000,73084,,0.0,0,,RPSSMLTJJIGGFCB18DA,17.46,1.5,0.0,有,
后里區,房地(土地+建物),臺中市后里區十三張路２２０巷２２號五樓之５,27.67,,特定農業區,甲種建築用地,1101102,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100719,91.43,2,2,1,有,有,5550000,60702,,0.0,0,,RPOPMLMJJIGGFDB86DA,62.69,0.0,7.39,有,00013
南屯區,土地,楓樹段96地號,3421.0,農,,,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,155227875,45375,,0.0,0,,RPPQMLPKJIGGFCB37DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２６８之８巷１號七樓之２３,2.47,住,,,1101101,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860408,23.7,0,0,0,無,有,1200000,50633,,0.0,0,,RPSPMLMKJIGGFCB27DA,12.77,0.0,1.65,有,
北區,房地(土地+建物),臺中市北區進化北路３６７號１６樓之３,3.18,商,,,1101109,土地1建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830207,39.06,1,0,1,有,有,2180000,55812,,0.0,0,,RPPUMLRKJIGGFBB87DA,24.8,0.88,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區崇德六路一段３０巷８號３樓,6.71,住,,,1101109,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820222,40.18,1,0,1,有,有,2250000,55998,,0.0,0,親友間特殊關係間之交易,RPXPMLNKJIGGFBB77DA,28.06,1.34,2.92,有,
北區,房地(土地+建物),臺中市北區青島西街７５號７樓之１３,5.71,住,,,1101109,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780714,29.939999999999998,1,0,1,有,有,2100000,70140,,0.0,0,,RPONNLRKJIGGFBB17DA,17.17,0.0,2.8,有,
大甲區,土地,福安段523地號,956.58,,特定農業區,農牧用地,1101108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,3450,,0.0,0,,RPTNMLSKJIGGFEB97DA,0.0,0.0,0.0,無,
南區,房地(土地+建物),臺中市南區信義南街８１巷１１號１７樓之１,8.56,住,,,1101101,土地3建物1車位0,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851005,55.980000000000004,2,1,1,有,有,3420000,61093,,0.0,0,,RPRRMLSJJIGGFAB67DA,33.71,0.0,3.89,有,
北區,房地(土地+建物),臺中市北區漢口路四段１０２號５樓之１４　,2.6,住,,,1101110,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850716,36.29,1,0,1,有,有,2550000,70267,,0.0,0,,RPPNNLRKJIGGFBB27DA,19.98,0.0,2.98,有,
南屯區,土地,山子腳段354-1地號,333.29,都市：其他:道路用地,,,1101102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,10501,,0.0,0,包含公共設施保留地用地；,RPXPMLMKJIGGFCB87EA,0.0,0.0,0.0,無,00014
龍井區,房地(土地+建物),臺中市龍井區藝術街３９巷７號三樓,26.94,住,,,1101107,土地1建物1車位0,三層，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691200,55.5,2,1,1,有,無,3200000,57658,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPRNMLPKJIGGFKB08DA,55.5,0.0,0.0,無,
烏日區,房地(土地+建物),臺中市烏日區興祥街１９巷１３號,76.05,住,,,1101105,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0700415,171.57,4,2,3,有,無,12000000,69942,,0.0,0,,RPVNMLLKJIGGFIB87DA,171.57,0.0,0.0,無,
北屯區,車位,崇德路二段３００號３樓之１等公共設施,1.52,住,,,1101105,土地1建物0車位1,,,其他,,,,0.0,0,0,0,有,有,1250000,,坡道平面,18.92,1250000,僅車位交易；,RPSQMLRKJIGGFBB77DA,0.0,0.0,0.0,有,00015
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富六街２１號十三樓之６,24.55,住,,,1101103,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100805,186.6,2,2,2,有,有,12170000,72880,坡道平面,56.66,2700000,,RPOPNLRKJIGGFBB37DA,76.71,5.03,5.47,有,
烏日區,房地(土地+建物),臺中市烏日區溪南路一段４６０巷３５８弄７號,61.0,,特定農業區,甲種建築用地,1101103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100531,179.49,5,3,4,有,有,12500000,69642,,0.0,0,,RPQOMLRKJIGGFIB08DA,160.78,0.0,18.71,無,
北區,房地(土地+建物),臺中市北區北平二街１１號,6.69,住,,,1101102,土地4建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730411,17.04,2,1,1,有,有,1500000,88028,,0.0,0,親友間買賣,RPQNNLRKJIGGFBB37DA,15.69,1.34,0.0,有,00016
西屯區,土地,民安段40地號,22.09,都市：其他:道路用地,,,1101103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3006000,136080,,0.0,0,包含公共設施保留地用地；,RPPNMLNKJIGGFCB86DA,0.0,0.0,0.0,無,00017
沙鹿區,土地,六福段1221地號,1.98,住,,,1101111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,101821,51425,,0.0,0,,RPQOMLSKJIGGFFB87DA,0.0,0.0,0.0,無,
南屯區,土地,田心段1037-2地號,5.72,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1608900,281276,,0.0,0,,RPUQMLPJJIGGFCB77DA,0.0,0.0,0.0,無,00018
大里區,房地(土地+建物),臺中市大里區現岱路１７８號八樓,28.21,住,,,1101103,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830601,130.13,3,2,2,有,有,4200000,32275,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKJIGGFIB97DA,101.74,0.0,11.16,有,00019
霧峰區,房地(土地+建物),臺中市霧峰區四德路４９２之１號,74.0,,特定農業區,甲種建築用地,1101109,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841101,140.65,6,2,4,有,無,17500000,124422,,0.0,0,,RPQNMLSKJIGGFIB08DA,132.57,0.0,8.08,無,
東區,土地,旱溪段146-161地號,10.0,都市：其他:道路用地,,,1101105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,370000,37000,,0.0,0,包含公共設施保留地用地；,RPOPMLTKJIGGFAB37DA,0.0,0.0,0.0,無,
烏日區,房地(土地+建物),臺中市烏日區溪南路一段４６０巷３５８弄９號,61.0,,特定農業區,甲種建築用地,1101103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100531,179.49,5,3,4,有,有,13000000,72427,,0.0,0,,RPPOMLRKJIGGFIB97DA,160.78,0.0,18.71,無,
西屯區,車位,臺中市西屯區河南路二段３０１巷２６號地下一層之１,1.69,商,,,1101107,土地1建物1車位1,地下一層,十層,其他,商業用,鋼筋混凝土造,0811120,14.870000000000001,0,0,0,有,有,760000,,坡道機械,6.54,760000,僅車位交易；,RPSNMLSJJIGGFCB57DA,0.0,0.0,0.0,有,00020
大甲區,土地,九張犁段九張犁小段513-6地號,170.3,農,,,1101105,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,9395,,0.0,0,土地上有:未保存建物3戶，持分各1/5。,RPSNMLKKJIGGFEB07DA,0.0,0.0,0.0,無,00021
北屯區,土地,和平段418-1地號,120.53,住,,,1101102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15565000,129138,,0.0,0,,RPUNMLSKJIGGFBB77DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路二段５４６號四樓之７,9.77,住,,,1101108,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961122,109.69,1,1,1,有,有,8500000,77491,坡道平面,24.42,0,陽台外推；,RPTPMLRKJIGGFCB87DA,54.03,0.58,2.48,有,
沙鹿區,房地(土地+建物),臺中市沙鹿區星輝路１１０巷３０號,113.0,住,,,1101102,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830730,199.67,3,1,2,有,無,3520000,17629,,0.0,0,,RPROMLRKJIGGFFB97EA,185.69,5.02,8.96,無,
東勢區,土地,東勢段石角小段1801地號,1060.0,,山坡地保育區,農牧用地,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,283,,0.0,0,,RPQNMLMLJIGGFGB37DA,0.0,0.0,0.0,無,00022
東區,土地,旱溪段179-1175地號,24.0,都市：其他:道路用地,,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1080000,45000,,0.0,0,包含公共設施保留地用地；,RPXOMLTKJIGGFAB18DA,0.0,0.0,0.0,無,
太平區,土地,頭汴坑段3846-2地號,3327.0,,山坡地保育區,林業用地,1101108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2580000,775,,0.0,0,,RPUNMLTJJIGGFJB58DA,0.0,0.0,0.0,無,00023
沙鹿區,土地,正義段1447地號,44.38,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2013000,45358,,0.0,0,,RPOTMLMJJIGGFFB47DA,0.0,0.0,0.0,無,00024
梧棲區,建物,臺中市梧棲區中央路二段３１９號,0.0,,,,1101102,土地0建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0730810,217.95,5,2,3,有,無,3800000,17435,,0.0,0,僅有房屋買賣登記。親友、員工、共有人或其他特殊關係間之交易；,RPWUNLMJJIGGFFB48DA,217.95,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區文華路２４３號三樓,29.05,住,,,1101104,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721122,86.34,3,3,3,有,無,8380000,97058,,0.0,0,含傢俱設備費；,RPPNMLRKJIGGFCB27DA,76.32,0.0,3.23,無,00025
南屯區,車位,臺中市南屯區大墩四街１６號地下一樓,4.49,住,,,1101104,土地1建物1車位1,地下一層,十九層,其他,辦公室,鋼筋混凝土造,0961225,43.03,0,0,0,有,有,1400000,,坡道平面,0.0,1400000,僅車位交易；,RPRQMLOJJIGGFCB37DA,0.0,0.0,0.0,有,
清水區,土地,新興段184地號,318.44,住,,,1101111,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20684000,64954,,0.0,0,包含公共設施保留地用地；,RPWOMLSKJIGGFFB48DA,0.0,0.0,0.0,無,00026
外埔區,土地,永豐段277地號,297.46,,一般農業區,農牧用地,1101107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,8741,,0.0,0,,RPTNMLRKJIGGFEB87DA,0.0,0.0,0.0,無,00027
