鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
大寮區,土地,中庄北段961-2地號,0.44,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,0,,0.0,0,,RPUOMLTJJIGGFLE56DA,0.0,0.0,0.0,無,00005
大寮區,土地,三隆段224地號,137.21,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,26237,,0.0,0,,RPQOMLTJJIGGFLE78DA,0.0,0.0,0.0,無,00006
大寮區,土地,中庄北段961-2地號,0.44,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,0,,0.0,0,,RPSOMLTJJIGGFLE98DA,0.0,0.0,0.0,無,00005
大寮區,土地,保生段285地號,594.02,商,,,1101101,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24820000,41783,,0.0,0,283地號售價：＄613000元，284地號售價：＄138800元，285地號售價：＄22704500元，289地號售價：＄134200元，246地號售價：＄561150元，283-1地號售價：＄42500元，289-1地號售價：＄215850元，290地號售價：＄410000元包含公共設施保留地用地；,RPOPMLTJJIGGFLE68DA,0.0,0.0,0.0,無,00008
橋頭區,土地,仕和段702地號,45.84,都市：其他:人行步道,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,11998,,0.0,0,包含公共設施保留地用地；,RPUOMLLJJIGGFFE77DA,0.0,0.0,0.0,無,
鳳山區,車位,新強路１０７號地下室壹層等２２２戶之公共設施,3.42,住,,,1101102,土地1建物1車位1,,,其他,,,,25.72,0,0,0,有,有,1090000,,坡道平面,25.72,1090000,僅車位交易；,RPVOMLSJJIGGFGE68DA,0.0,0.0,0.0,有,00009
湖內區,土地,寧靖段487地號,105.98,住,,,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1923500,18150,,0.0,0,未登記建物；,RPPNMLOJJIGGFJE87DA,0.0,0.0,0.0,無,
阿蓮區,土地,土庫段1078地號,1496.0,,特定農業區,農牧用地,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,4813,,0.0,0,,RPVNMLSJJIGGFJE88DA,0.0,0.0,0.0,無,
岡山區,房地(土地+建物),高雄市岡山區大成街３９巷２３號,111.56,住,,,1101103,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090130,214.6,6,2,4,有,無,3679000,17144,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKJIGGFFE57EA,196.5,0.0,18.1,無,00010
楠梓區,房地(土地+建物),高雄市楠梓區福興街２１５巷１０號,101.88,住,,,1101101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1091216,226.81,5,2,4,有,無,16000000,70544,,0.0,0,,RPQNMLPJJIGGFEE57DA,205.96,0.0,20.85,無,
湖內區,房地(土地+建物),高雄市湖內區中正路二段２４５巷５２號,148.27,住,,,1101105,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040430,208.85,5,2,4,有,無,12800000,61288,,0.0,0,陽台外推；頂樓加蓋；其他增建；未登記建物；,RPUNMLLKJIGGFJE18DA,180.36,0.0,28.49,無,00011
左營區,房地(土地+建物)+車位,高雄市左營區榮總路１４１巷１５號七樓之２,19.88,住,,,1101106,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0870319,166.68,4,2,2,有,有,7725000,46346,坡道平面,23.85,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKKJIGGFEE37DA,96.89,0.0,11.25,有,00012
苓雅區,房地(土地+建物),高雄市苓雅區意誠路７號３樓之１４,3.14,商,,,1101103,土地1建物1車位0,三層，走廊,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830927,39.22,0,0,0,無,有,2100000,53544,,0.0,0,,RPXNMLKKJIGGFBE57DA,27.61,0.0,3.06,有,00013
林園區,土地,港子埔段1118地號,463.5,都市：其他:道路用地,,,1101101,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11950000,25782,,0.0,0,1118地號售價：＄11806000元，1117-2地號售價：＄13000元，1118-3地號售價：＄131000元包含公共設施保留地用地；,RPWOMLTJJIGGFLE76DA,0.0,0.0,0.0,無,00014
湖內區,土地,碧湖段1051地號,25.5,住,,,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1277550,50100,,0.0,0,協議價購；,RPTNMLMKJIGGFJE18DA,0.0,0.0,0.0,無,
大寮區,土地,保生段285地號,594.02,商,,,1101101,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24820000,41783,,0.0,0,283地號售價：＄613000元，284地號售價：＄138800元，285地號售價：＄22704500元，289地號售價：＄134200元，246地號售價：＄561150元，283-1地號售價：＄42500元，289-1地號售價：＄215850元，290地號售價：＄410000元包含公共設施保留地用地；,RPPPMLTJJIGGFLE78DA,0.0,0.0,0.0,無,00008
小港區,土地,孔宅段764-2地號,185.0,都市：其他:第二種住宅區,,,1101101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12720000,68757,,0.0,0,764-2地號售價：＄11920000元，764-4地號售價：＄800000元包含公共設施保留地用地；,RPQPMLTJJIGGFCE97DA,0.0,0.0,0.0,無,00016
小港區,土地,孔宅段764-2地號,185.0,都市：其他:第二種住宅區,,,1101101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12720000,68757,,0.0,0,764-2地號售價：＄11920000元，764-4地號售價：＄800000元包含公共設施保留地用地；,RPOPMLTJJIGGFCE77DA,0.0,0.0,0.0,無,00016
林園區,土地,港子埔段1118地號,463.5,都市：其他:道路用地,,,1101101,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11950000,25782,,0.0,0,1118地號售價：＄11806000元，1117-2地號售價：＄13000元，1118-3地號售價：＄131000元包含公共設施保留地用地；,RPVOMLTJJIGGFLE66DA,0.0,0.0,0.0,無,00014
大寮區,土地,三隆段224地號,137.21,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,26237,,0.0,0,,RPROMLTJJIGGFLE88DA,0.0,0.0,0.0,無,00006
前鎮區,土地,鎮昌段271-31地號,66.0,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2244000,34000,,0.0,0,政府機關標讓售；,RPRNMLKKJIGGFCE17EA,0.0,0.0,0.0,無,00020
三民區,房地(土地+建物),高雄市三民區澄清路３７７號三樓,33.11,住,,,1101101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730804,91.77,3,2,2,有,無,5000000,54484,,0.0,0,,RPVNMLKKJIGGFDE57DA,91.77,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區周廣街１２３號,100.67,住,,,1101103,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0791228,148.13,4,2,3,有,無,2488491,16799,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKJIGGFLE48DA,148.13,0.0,0.0,無,
六龜區,土地,龍興段195地號,1969.0,,特定農業區,農牧用地,1101106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1460000,741,,0.0,0,,RPWNMLLKJIGGFKE48DA,0.0,0.0,0.0,無,
湖內區,房地(土地+建物),高雄市湖內區民生街２０７號７樓之３,12.64,住,,,1101101,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880224,67.42,2,1,2,有,有,1300000,19282,,0.0,0,,RPPOMLMKJIGGFJE97EA,38.53,0.0,4.72,有,
楠梓區,土地,惠民段45地號,354.42,住,,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,35656800,100606,,0.0,0,政府機關標讓售；,RPRNMLRJJIGGFEE87DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區仁德路１０之１號十七樓之２,9.27,住,,,1101102,土地1建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840217,91.55,2,2,2,有,有,3000000,32769,,0.0,0,,RPVNMLKKJIGGFLE38DA,64.06,0.0,10.93,有,00021
三民區,房地(土地+建物),高雄市三民區昌裕街２巷１９弄８號,149.6,住,,,1101103,土地2建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0770506,136.28,5,1,3,有,無,7500000,55034,,0.0,0,,RPUPMLNJJIGGFDE87DA,129.16,0.0,7.12,無,
阿蓮區,土地,中軍段320地號,216.55,,鄉村區,乙種建築用地,1101103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2554000,11794,,0.0,0,,RPQOMLMKJIGGFJE08EA,0.0,0.0,0.0,無,
林園區,房地(土地+建物),高雄市林園區力行路１５８之１４號,112.0,住,,,1101103,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0750126,104.83,3,2,2,有,無,1000000,9539,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLOJJIGGFLE18DA,104.83,0.0,0.0,無,
大樹區,土地,大樹新吉段361地號,34.01,都市：其他:道路用地,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,16466,,0.0,0,包含公共設施保留地用地；,RPVPMLTJJIGGFGE88DA,0.0,0.0,0.0,無,00022
大樹區,土地,大樹新吉段361地號,34.01,都市：其他:道路用地,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,16466,,0.0,0,包含公共設施保留地用地；,RPWPMLTJJIGGFGE98DA,0.0,0.0,0.0,無,00022
左營區,土地,新庄段五小段1263-1地號,55.0,住,,,1101101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3327000,60491,,0.0,0,畸零地或有合併使用效益；,RPTPMLTJJIGGFEE48DA,0.0,0.0,0.0,無,
仁武區,土地,仁新段1024地號,826.0,工,,,1101109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13794200,16700,,0.0,0,協議價購；,RPOOMLQKJIGGFIE18EA,0.0,0.0,0.0,無,
大寮區,土地,三隆段395地號,12.9,都市：其他:住宅區,,,1101106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,389700,30209,,0.0,0,包含公共設施保留地用地；,RPPNMLQJJIGGFLE28DA,0.0,0.0,0.0,無,00024
桃源區,土地,桃源段105地號,4690.0,,風景區,遊憩用地,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,128,,0.0,0,,RPRNMLMKJIGGFKE08DA,0.0,0.0,0.0,無,
仁武區,土地,八卦段56地號,42.0,住,,,1101106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,27381,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLKJIGGFIE77DA,0.0,0.0,0.0,無,
大樹區,土地,姑山段1066地號,136.17,,鄉村區,乙種建築用地,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2059600,15125,,0.0,0,,RPPNMLNJJIGGFGE47DA,0.0,0.0,0.0,無,
大樹區,土地,姑山段1068地號,71.77,,鄉村區,乙種建築用地,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,868392,12100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKJIGGFGE08EA,0.0,0.0,0.0,無,
左營區,土地,新庄段五小段1304地號,18.5,住,,,1101101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,820000,44324,,0.0,0,畸零地或有合併使用效益；,RPVPMLTJJIGGFEE68DA,0.0,0.0,0.0,無,
田寮區,土地,南安老段71-7地號,13703.0,,森林區,農牧用地,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2825600,206,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKJIGGFJE38EA,0.0,0.0,0.0,無,
三民區,土地,中都段四小段157地號,39.7,住,,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,41562,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLLKJIGGFDE97EA,0.0,0.0,0.0,無,
湖內區,土地,圍子內段4047地號,1912.0,,一般農業區,農牧用地,1101108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,4498,,0.0,0,,RPOOMLSJJIGGFJE28DA,0.0,0.0,0.0,無,
湖內區,土地,海山段970地號,97.05,,一般農業區,養殖用地,1101108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,1855,,0.0,0,,RPRNMLSJJIGGFJE48DA,0.0,0.0,0.0,無,
大寮區,土地,會社段1153地號,11.81,都市：其他:道路用地(附),,,1101109,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,188400,15953,,0.0,0,,RPVNMLTJJIGGFLE56DA,0.0,0.0,0.0,無,00025
鼓山區,房地(土地+建物),高雄市鼓山區鼓山二路１４１號五樓之１,21.6,住,,,1101102,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700518,80.61,3,2,1,有,無,2750000,34115,,0.0,0,頂樓加蓋；,RPPPMLOJJIGGFAE17DA,80.61,0.0,0.0,無,00026
苓雅區,土地,福河段1430地號,27.5,都市：其他:道路用地,,,1101105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,12000,,0.0,0,包含公共設施保留地用地；,RPVOMLPJJIGGFBE87DA,0.0,0.0,0.0,無,
阿蓮區,土地,崙港段844地號,220.81,,特定農業區,農牧用地,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,2264,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKJIGGFJE38DA,0.0,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區民義街３６之３號,27.1,住,,,1101102,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701223,76.04,3,2,2,有,無,1700000,22357,,0.0,0,,RPVNMLMKJIGGFCE67DA,76.04,0.0,0.0,無,
新興區,土地,新興段三小段574-1地號,14.0,都市：其他:道路用地,,,1101102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,176400,12600,,0.0,0,包含公共設施保留地用地；,RPSOMLLJJIGGFBE17DA,0.0,0.0,0.0,無,
田寮區,土地,狗氳氤段843-1地號,626.0,,山坡地保育區,丙種建築用地,1101105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,3355,,0.0,0,,RPRNMLQKJIGGFJE38DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區建民路１００號四樓,11.9,商,,,1101109,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700704,51.06,3,2,2,有,無,2000000,39170,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKJIGGFBE37EA,51.06,0.0,0.0,無,00027
前金區,房地(土地+建物),高雄市前金區新田路２１８巷５號,54.0,商,,,1101103,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0630709,120.06,3,2,3,有,無,9900000,82459,,0.0,0,,RPRNMLQJJIGGFAE37DA,120.06,0.0,0.0,無,
前鎮區,土地,憲德段263-1地號,45.25,都市：其他:道路用地,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,760010,16796,,0.0,0,包含公共設施保留地用地；,RPXNMLLKJIGGFCE77DA,0.0,0.0,0.0,無,00028
鼓山區,土地,前峰段436地號,7.0,,,,1101104,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,64960,9280,,0.0,0,包含公共設施保留地用地；,RPUNMLLKJIGGFAE27DA,0.0,0.0,0.0,無,00029
三民區,房地(土地+建物)+車位,高雄市三民區覺民路２８５巷３２號十三樓,12.2,住,,,1101104,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040813,116.64,2,2,1,有,有,6230000,53412,坡道平面,25.92,0,地下二層平面車位編號:52號；另有1機車車位:地下二層99號,RPUNMLPJJIGGFDE87DA,48.87,4.24,5.92,有,00030
岡山區,房地(土地+建物)+車位,高雄市岡山區岡山路３７１號一樓之５,13.33,住,,,1101103,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830920,147.27,2,2,2,有,無,4000000,27161,坡道平面,0.0,0,,RPRPMLPKJIGGFFE08DA,94.97,5.03,0.0,有,00031
茄萣區,土地,白砂段146地號,46.61,住,,,1101104,土地1建物0車位0,,,其他,,,,0.0,5,2,4,有,無,2500000,53637,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUNMLNKJIGGFJE38DA,0.0,0.0,0.0,無,
杉林區,土地,上平段1062地號,250.91,,鄉村區,乙種建築用地,1101107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1518000,6050,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLOKJIGGFHE77DA,0.0,0.0,0.0,無,00003
楠梓區,土地,右昌段五小段851地號,49.88,住,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2412800,48372,,0.0,0,未登記建物；,RPQQMLMKJIGGFEE67DA,0.0,0.0,0.0,無,
苓雅區,車位,高雄市苓雅區民權一路６３號等共有部分,0.0,,,,1101101,土地0建物1車位3,,,住宅大樓(11層含以上有電梯),,,,66.32,0,0,0,有,無,4800000,,坡道平面,66.33,4800000,僅車位交易；,RPSOMLKKJIGGFBE17DA,0.0,0.0,0.0,無,00033
鳳山區,房地(土地+建物),高雄市鳳山區中山東路３３９巷３０號,63.0,住,,,1101108,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0630215,73.53,3,2,2,有,無,5000000,67999,,0.0,0,承買人之夫係出賣人之好友，故售價較優待。未登記建物；,RPROMLPKJIGGFGE18EA,73.53,0.0,0.0,無,
三民區,土地,大港段三小段701-25地號,6.01,都市：其他:道,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,186186,30979,,0.0,0,包含公共設施保留地用地；,RPUOMLLKJIGGFDE67DA,0.0,0.0,0.0,無,00034
鹽埕區,車位,高雄市鹽埕區大有街１３號地下室,2.58,商,,,1101102,土地1建物1車位1,地下層,五層,其他,商業用,鋼筋混凝土造,0701020,14.02,0,0,0,有,無,600000,,坡道平面,11.56,600000,僅車位交易；,RPVPMLLJJIGGFAE47DA,0.0,0.0,0.0,有,
仁武區,房地(土地+建物),高雄市仁武區永新六街１５巷８號,69.08,住,,,1101101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0950112,153.57,4,2,4,有,無,11200000,72931,,0.0,0,,RPTOMLMJJIGGFIE08DA,122.24,2.36,28.97,無,
林園區,土地,鳳芸段1609地號,74.0,住,,,1101111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,444000,6000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLPKJIGGFLE38DA,0.0,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區店北路７１號,97.0,住,,,1101102,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0860117,237.1,4,3,4,有,無,6000000,25306,,0.0,0,,RPWOMLMKJIGGFCE97EA,220.54,0.0,16.56,無,
岡山區,房地(土地+建物),高雄市岡山區明得街５３號,88.0,住,,,1101106,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730108,100.24,3,2,2,有,無,8900000,88787,,0.0,0,頂樓加蓋；夾層；其他增建；,RPUNMLSJJIGGFFE38DA,100.24,0.0,0.0,無,
小港區,土地,坪鳳段459-32地號,156.05,住,,,1101108,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5428575,34787,,0.0,0,,RPRNMLPKJIGGFCE67EA,0.0,0.0,0.0,無,
美濃區,土地,龍肚段3316地號,281.62,,鄉村區,乙種建築用地,1101108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,3551,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSJJIGGFKE48DA,0.0,0.0,0.0,無,00035
內門區,土地,內埔段505-1地號,247.0,,一般農業區,農牧用地,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,226000,915,,0.0,0,農作物；畸零地或有合併使用效益；,RPQNMLTJJIGGFHE28DA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區成功一路２３２號２０樓之１,26.84,商,,,1101101,土地1建物3車位1,二十層，電梯樓梯間,二十層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820401,374.55,0,0,0,無,有,23600000,63009,升降平面,0.0,0,含裝潢費；含傢俱設備費；陽台外推；,RPXNMLQKJIGGFBE18DA,287.59,0.0,12.82,有,
前鎮區,土地,盛興段478地號,98.0,都市：其他:道路用地,,,1101104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2007040,20480,,0.0,0,包含公共設施保留地用地；,SPXNMLLKJIGGFCE87DA,0.0,0.0,0.0,無,00036
鳳山區,土地,曹新段78地號,66.42,都市：其他:車站專用區一,,,1101103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5900000,88829,,0.0,0,,RPQOMLMJJIGGFGE57DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區中崙二路５８２巷５之１號七樓,36.03,住,,,1101103,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830818,108.77,3,2,1,有,有,3300000,30339,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLTJJIGGFGE58DA,72.15,0.01,8.95,有,
阿蓮區,土地,阿蓮段3646-1地號,884.0,農,,,1101109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3394,,0.0,0,,RPQNMLSKJIGGFJE48DA,0.0,0.0,0.0,無,
美濃區,土地,廣興段200地號,969.04,,森林區,林業用地,1101115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,206,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKJIGGFKE38DA,0.0,0.0,0.0,無,
大寮區,土地,王厝段1214地號,266.39,住,,,1101108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,588000,2207,,0.0,0,含土地增值稅或其他稅費；親友、員工、共有人或其他特殊關係間之交易；農作物；,RPOOMLPKJIGGFLE28DA,0.0,0.0,0.0,無,00037
新興區,房地(土地+建物),高雄市新興區文橫二路１５６之３號,38.4,都市：其他:第二種特定商業專用區,,,1101101,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0620105,122.02,4,2,2,有,無,6580000,53926,,0.0,0,,RPSNMLMKJIGGFBE27DA,122.02,0.0,0.0,無,00038
