鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
梧棲區,土地,梧棲段11地號,185.0,住,,,1130204,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4017131,21714,,0.0,0,本標的為袋地並已套繪在案.,RPQNMLQKKHJGFFB87DA,0.0,0.0,0.0,無,
太平區,土地,聖和段217地號,119.56,,山坡地保育區,農牧用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,434000,3630,,0.0,0,,RPRNMLQKKHJGFJB38DA,0.0,0.0,0.0,無,00004
龍井區,土地,龍崗段1210地號,24.0,住,,,1130204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,377520,15730,,0.0,0,,RPPNMLPKKHJGFKB18DA,0.0,0.0,0.0,無,00005
東區,房地(土地+建物),臺中市東區大智路４１７號,87.0,住,,,1130202,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,0620125,208.56,6,3,4,有,無,19000000,91101,,0.0,0,頂樓加蓋；其他增建；,RPPOMLMJKHJGFAB86DA,208.56,0.0,0.0,無,
外埔區,土地,下土城段557地號,880.39,,特定農業區,農牧用地,1130204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,5111,,0.0,0,,RPPNMLOJKHJGFEB37DA,0.0,0.0,0.0,無,00006
中區,房地(土地+建物),臺中市中區自由路二段９－７－２號,5.43,商,,,1130201,土地3建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660719,41.16,1,0,1,有,有,2630000,63897,,0.0,0,,RPRNMLSKKHJGFAB67DA,41.16,0.0,0.0,有,00007
西屯區,土地,廣福段137地號,11.78,都市：其他:道路用地,,,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,402191,34142,,0.0,0,包含公共設施保留地用地；,RPTPMLKLKHJGFCB57DA,0.0,0.0,0.0,無,00008
后里區,土地,中和東段398地號,5.09,住,,,1130203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,216000,42436,,0.0,0,未登記建物；,RPSOMLPKKHJGFDB87DA,0.0,0.0,0.0,無,00009
梧棲區,土地,南簡段1275地號,103.33,住,,,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,43550,,0.0,0,總價新台幣450萬.簽約款新台幣伍拾萬元整.113年4月10日起每月付新台幣壹拾萬元整.分40期付清親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRJKHJGFFB87DA,0.0,0.0,0.0,無,00010
太平區,房地(土地+建物),臺中市太平區中山路一段２４５巷１號八樓之１３,1.68,,鄉村區,乙種建築用地,1130202,土地2建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880909,19.11,1,1,1,有,有,1300000,68027,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPJKHJGFJB58DA,12.2,0.0,0.0,有,00011
中區,房地(土地+建物),臺中市中區中華路一段１２１號１０樓之２１,1.65,商,,,1130203,土地1建物1車位0,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850520,34.08,1,1,1,有,有,1750000,51350,,0.0,0,夾層；,RPROMLRJKHJGFAB57DA,20.21,1.48,1.98,有,00012
南屯區,車位,臺中市南屯區東興西街１１之５號地下二層１號,2.5,住,,,1130202,土地1建物1車位1,地下二層,十二層,其他,辦公室、停車空間,鋼筋混凝土造,0801206,21.5,0,0,0,無,有,1100000,,坡道平面,21.5,1100000,僅車位交易；,RPRPMLQJKHJGFCB77DA,0.0,0.0,0.0,有,00013
南屯區,車位,臺中市南屯區益豐路四段５９０號等公共設施,0.0,,,,1130202,土地0建物1車位1,,,其他,,,,32.69,0,0,0,無,有,1700000,,坡道平面,32.69,1700000,建物坐落地號：永富段153地號；僅車位交易；,RPRNMLPKKHJGFCB57DA,0.0,0.0,0.0,有,00014
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段２９６之１號六樓,28.34,住,,,1130202,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790421,250.76999999999998,0,0,0,無,有,13300000,53037,坡道機械,0.0,0,陽台外推；,RPXNMLRKKHJGFCB38DA,191.75,0.0,19.89,有,
神岡區,土地,李洲段50地號,165.67,,特定農業區,甲種建築用地,1130203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4510000,27223,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPXPMLKLKHJGFDB08DA,0.0,0.0,0.0,無,00015
石岡區,土地,龍興段875地號,223.62,,一般農業區,農牧用地,1130202,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,541120,2420,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKKHJGFGB87DA,0.0,0.0,0.0,無,00016
東勢區,土地,復興段1355地號,21.12,都市：其他:綠地,,,1130221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,94697,,0.0,0,,RPSNMLLLKHJGFGB77DA,0.0,0.0,0.0,無,
大雅區,房地(土地+建物),臺中市大雅區大榮街１０７巷１０號,84.11,住,,,1130215,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680623,126.21,5,2,2,有,無,12000000,95080,,0.0,0,,RPSNMLKLKHJGFHB77DA,126.21,0.0,0.0,無,
龍井區,土地,竹師段365-2地號,4.49,住,,,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,88283,19662,,0.0,0,,RPPNMLMLKHJGFKB97DA,0.0,0.0,0.0,無,
大甲區,土地,福安段383-6地號,199.72,,特定農業區,農牧用地,1130202,土地2建物1車位0,一層,二層,其他,農舍,加強磚造,0700502,55.44,0,0,0,無,無,1800000,9013,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLKHJGFEB27EA,0.0,0.0,0.0,無,
西區,房地(土地+建物)+車位,臺中市西區三民路１段３６號７樓之１８,2.17,商,,,1130205,土地2建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,26.830000000000002,1,0,1,有,有,2200000,81998,坡道機械,0.0,0,,RPQOMLKLKHJGFAB96DA,18.89,0.0,0.0,有,00017
北區,房地(土地+建物),臺中市北區東光東街８１號六樓之３,3.68,住,,,1130207,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831214,29.439999999999998,1,1,1,有,有,1800000,61141,,0.0,0,,RPOPMLRKKHJGFBB57DA,20.52,0.0,0.0,有,
西屯區,房地(土地+建物),臺中市西屯區至善路１２１巷２０號十二樓之２,7.61,住,,,1130201,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821014,59.27,1,0,1,有,有,3000000,50616,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVQMLKLKHJGFCB87DA,32.59,0.0,5.4,有,00018
西屯區,房地(土地+建物),臺中市西屯區至善路１２１巷２０號十二樓之２,7.61,住,,,1130201,土地1建物2車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821014,59.27,1,0,1,有,有,2600000,43867,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,SPVQMLKLKHJGFCB97DA,32.59,0.0,5.4,有,00018
石岡區,土地,新廣興段104-1地號,782.16,,,,1130206,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6022632,7700,,0.0,0,協議價購；,RPPNMLLLKHJGFGB47DA,0.0,0.0,0.0,無,
新社區,土地,大南段大南小段281-158地號,449.0,,一般農業區,農牧用地,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,8909,,0.0,0,,RPRNMLMLKHJGFGB77DA,0.0,0.0,0.0,無,00020
潭子區,土地,大豐段468地號,11.02,住,,,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,90744,,0.0,0,,RPPNMLPKKHJGFHB87DA,0.0,0.0,0.0,無,
大雅區,房地(土地+建物),臺中市大雅區中山北路１１７巷１１號二樓之６,4.82,住,,,1130206,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691007,20.75,1,0,1,有,無,1530000,73735,,0.0,0,陽台外推；,RPOOMLPKKHJGFHB87DA,20.75,0.0,0.0,無,00021
潭子區,土地,僑忠段474地號,54.14,,,,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1064500,19662,,0.0,0,,RPQNMLLLKHJGFHB67DA,0.0,0.0,0.0,無,00022
龍井區,土地,忠和段2877-1地號,114.0,工,,,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4674000,41000,,0.0,0,水利地承購；,RPTOMLTKKHJGFKB09DA,0.0,0.0,0.0,無,
大甲區,土地,雁門段970-5地號,20.0,住,,,1130202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2211600,110580,,0.0,0,政府機關標讓售；,RPPNMLNLKHJGFEB57EA,0.0,0.0,0.0,無,
清水區,土地,市鎮北段276地號,46.4,商,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2883000,62134,,0.0,0,,RPPNMLMLKHJGFFB57EA,0.0,0.0,0.0,無,
中區,房地(土地+建物),臺中市中區綠川東街３２號九樓之５,5.09,商,,,1130203,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670306,34.44,1,1,1,有,有,1800000,52265,,0.0,0,其他增建；,RPOPMLMLKHJGFAB07DA,34.44,0.0,0.0,有,
中區,房地(土地+建物),臺中市中區綠川東街３２號九樓之６,5.09,商,,,1130203,土地3建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670306,33.56,1,1,1,有,有,1700000,50656,,0.0,0,其他增建；,SPOPMLMLKHJGFAB17DA,33.56,0.0,0.0,有,
西區,房地(土地+建物),臺中市西區中華路１段１－７號１９樓之８,2.6,商,,,1130205,土地1建物1車位0,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850119,43.370000000000005,1,0,1,有,有,2070000,47729,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLMLKHJGFAB37DA,19.94,0.0,3.91,有,00023
東區,房地(土地+建物)+車位,臺中市東區東英十一街７７號,32.52,住,,,1130205,土地1建物1車位2,一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1100707,167.52,0,1,1,有,有,17500000,104465,坡道平面,0.0,0,,RPQNMLNLKHJGFAB17DA,92.76,0.0,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路１０７之３號３樓之１,13.63,住,,,1130203,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830905,111.73,3,2,2,有,有,8850000,79209,坡道機械,0.0,0,,RPPOMLRJKHJGFCB57DA,70.0,1.68,10.36,有,00024
西屯區,車位,臺中市西屯區河南路三段１５７號二樓之１等公共設施,0.0,,,,1130201,土地0建物1車位1,,,其他,,,,23.27,0,0,0,無,有,1300000,,坡道平面,23.27,0,建物坐落地號：惠民段85地號；僅車位交易；,RPRPMLPKKHJGFCB77DA,0.0,0.0,0.0,有,00025
西屯區,房地(土地+建物),臺中市西屯區福聯街１５巷９號十樓之２９,3.58,住,,,1130202,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830908,20.73,1,0,1,有,有,1400000,67535,,0.0,0,,RPQPMLLLKHJGFCB37DA,12.12,0.0,1.44,有,00026
清水區,土地,榔段232-6地號,132.0,住,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,60606,,0.0,0,賣方同意買方先付新台幣參佰萬.餘額伍佰萬分期支付.約定114年2月15日付新台幣參佰萬..115年2月15日付新台幣貳佰萬.親友、員工、共有人或其他特殊關係間之交易；,RPWOMLKLKHJGFFB08DA,0.0,0.0,0.0,無,
梧棲區,土地,市鎮南段143地號,3085.03,商,,,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,305410000,98997,,0.0,0,,RPXQMLMLKHJGFFB58DA,0.0,0.0,0.0,無,
龍井區,房地(土地+建物)+車位,臺中市龍井區沙田路五段３２１號十樓之１,24.44,住,,,1130216,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121213,145.92000000000002,3,2,2,有,有,8300000,58489,坡道平面,24.53,1200000,預售屋、或土地及建物分件登記案件；,RPTNMLLLKHJGFKB28DA,75.02,0.0,6.74,有,
沙鹿區,房地(土地+建物),臺中市沙鹿區樂群新莊１９之１號,44.22,農,,,1130203,土地1建物1車位0,二層，騎樓,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661026,77.42,3,2,1,有,有,3816800,49300,,0.0,0,,RPQNMLMLKHJGFFB67EA,77.42,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺中市北區忠明八街１４號４樓,32.54,住,,,1130201,土地1建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800528,241.11,4,2,2,有,有,13900000,57652,坡道平面,0.0,0,,RPORMLMLKHJGFBB37DA,195.9,3.58,9.83,有,
北屯區,房地(土地+建物),臺中市北屯區安順東八街４０之６號,21.45,住,,,1130205,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780920,113.07000000000001,3,1,2,有,有,6000000,53064,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNLKHJGFBB27DA,80.22,0.75,16.48,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富十二街１１號七樓之５,30.53,住,,,1130206,土地2建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070724,142.01999999999998,3,2,2,有,有,18000000,126743,坡道平面,23.3,0,,RPWOMLRKKHJGFCB38DA,65.04,6.29,6.02,有,00027
西屯區,房地(土地+建物),臺中市西屯區長安路二段２３２號,98.0,住,,,1130202,土地2建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土造,0670620,216.72,5,1,3,有,無,9320000,43005,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLLLKHJGFCB97DA,216.72,0.0,0.0,無,
豐原區,房地(土地+建物)+車位,臺中市豐原區圓環西路６６號十樓之３,21.34,住,,,1130203,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061221,154.94,3,2,2,有,有,13890000,89648,坡道平面,30.04,0,,RPPNMLPJKHJGFDB37DA,72.68,1.91,10.24,有,00028
豐原區,土地,南陽段226-1地號,110.4,都市：其他:道路用地,,,1130202,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1898404,17196,,0.0,0,包含公共設施保留地用地；,RPQOMLTKKHJGFDB08DA,0.0,0.0,0.0,無,00029
后里區,土地,圳寮段385地號,7.51,,山坡地保育區,農牧用地,1130220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8100,1079,,0.0,0,,RPPQMLKLKHJGFDB37DA,0.0,0.0,0.0,無,00030
后里區,土地,舊社新段310地號,29.56,,特定農業區,甲種建築用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,6766,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQLKHJGFDB77DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),臺中市大里區德芳南路４７１巷８號,112.46,住,,,1130202,土地1建物1車位0,全,五層,透天厝,其他,鋼筋混凝土造,0920716,226.02,5,1,4,有,無,26200000,115919,,0.0,0,,RPTOMLQLKHJGFIB68DA,208.47,1.94,15.61,無,
太平區,土地,新高段98地號,818.4,,,,1130201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20000000,24438,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPPNMLMJKHJGFJB67DA,0.0,0.0,0.0,無,
大肚區,土地,慶順段272地號,84.75,,鄉村區,乙種建築用地,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6410000,75634,,0.0,0,共有土地交易親友、員工、共有人或其他特殊關係間之交易；未登記建物；畸零地或有合併使用效益；,RPQNMLTKKHJGFKB68DA,0.0,0.0,0.0,無,00031
北區,房地(土地+建物),臺中市北區太原北路２１８號,6.31,住,,,1130205,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0741205,21.71,0,0,0,無,有,4000000,184247,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNLKHJGFBB47EA,21.18,0.54,0.0,無,
沙鹿區,土地,護安段501地號,0.52,住,,,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19086,0,,0.0,0,政府機關標讓售；,RPQNMLQLKHJGFFB08EA,0.0,0.0,0.0,無,00032
東勢區,土地,大茅埔段686地號,433.6,,特定農業區,農牧用地,1130217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,2306,,0.0,0,,RPPNMLQLKHJGFGB08EA,0.0,0.0,0.0,無,
大肚區,土地,慶順段272地號,27.74,,鄉村區,乙種建築用地,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2090000,75342,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLKHJGFKB18EA,0.0,0.0,0.0,無,00031
東區,房地(土地+建物)+車位,臺中市東區福昌街２３號九樓之３,23.71,住,,,1130207,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120810,155.22,3,2,2,有,有,10800000,69579,坡道平面,30.28,0,,RPPOMLRKKHJGFAB47DA,74.69,0.0,10.27,有,00034
北區,房地(土地+建物),臺中市北區健行路４４３號１１樓之３７,3.96,住,,,1130214,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840526,33.83,1,0,1,有,有,2630000,77742,,0.0,0,,RPRQMLPKKHJGFBB77DA,18.18,0.0,2.76,有,00035
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路一段６３３號十一樓之１,29.28,住,,,1130201,土地3建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060310,178.48,3,2,2,有,有,22500000,126065,坡道平面,32.26,0,,RPRPMLKLKHJGFBB27DA,88.85,0.0,9.47,有,00036
北屯區,土地,敦和段878地號,334.51,,,,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,68808724,205700,,0.0,0,,RPXOMLQLKHJGFBB38DA,0.0,0.0,0.0,無,
神岡區,土地,順濟段425地號,6.65,住,,,1130219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,45113,,0.0,0,買賣標的物被買方占用中,RPRNMLQLKHJGFDB87DA,0.0,0.0,0.0,無,
大甲區,房地(土地+建物)+車位,臺中市大甲區甲后路五段３６３號五樓,35.08,住,,,1130217,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100705,166.37,3,2,2,有,有,11300000,67921,坡道平面,0.0,0,,RPPNMLNLKHJGFEB47DA,82.21,0.0,4.65,有,00037
梧棲區,房地(土地+建物),臺中市梧棲區四維西路１１０號五樓之二,21.96,商,,,1130205,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840106,154.16,3,2,2,有,有,6800000,44110,,0.0,0,,RPSOMLQLKHJGFFB28DA,99.6,0.0,15.23,有,00038
沙鹿區,房地(土地+建物),臺中市沙鹿區光榮街７９號七樓之九,8.5,住,,,1130208,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960720,28.46,1,0,1,有,有,2150000,75545,,0.0,0,,RPPNMLRLKHJGFFB97DA,16.2,0.0,2.55,有,00039
大里區,房地(土地+建物)+車位,臺中市大里區青松街１１２巷８之８號,18.56,住,,,1130204,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791102,118.35,3,2,2,有,有,8800000,74356,坡道平面,0.0,0,,RPOOMLRKKHJGFIB18DA,88.99,0.0,10.48,有,
霧峰區,土地,萬豐段704地號,135.37,,鄉村區,乙種建築用地,1130202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2866500,21175,,0.0,0,,RPWNMLRLKHJGFIB98DA,0.0,0.0,0.0,無,
龍井區,房地(土地+建物),臺中市龍井區藝術北街４６巷８號,20.64,住,,,1130206,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690528,48.89,2,2,1,有,無,4500000,92043,,0.0,0,其他增建；,RPPNMLOJKHJGFKB97DA,48.89,0.0,0.0,無,
烏日區,房地(土地+建物),臺中市烏日區健行南一路４７號,73.8,住,,,1130201,土地3建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1040703,196.34,4,3,3,有,無,23450000,119436,,0.0,0,,RPQNMLQLKHJGFIB38EA,171.83,0.0,24.51,無,
太平區,土地,頭汴坑段77-9地號,46.6,,山坡地保育區,丙種建築用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,3219,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPPNMLKLKHJGFJB77EA,0.0,0.0,0.0,無,
西區,房地(土地+建物),臺中市西區五權八街１４３號３樓之６,4.84,住,,,1130206,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860311,31.48,1,0,1,有,有,2000000,63532,,0.0,0,,RPSPMLQLKHJGFAB87DA,17.76,0.0,3.01,有,
北屯區,房地(土地+建物),臺中市北屯區文心路四段６７２號７樓之１５,2.63,商,,,1130206,土地1建物1車位0,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,36.81,1,0,1,有,有,2800000,76066,,0.0,0,,RPSOMLNLKHJGFBB57DA,19.49,0.0,4.95,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路１００號十一樓之１２,13.33,住,,,1130201,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070129,82.08,2,2,1,有,有,13980000,170322,坡道機械,11.79,0,,RPVNMLPKKHJGFCB97DA,40.36,1.54,4.63,有,00040
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街１６６號六樓之１１,9.01,住,,,1130203,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121109,83.93,2,1,1,有,有,11380000,135589,坡道機械,17.88,0,含傢俱設備費；,RPTPMLPKKHJGFCB97DA,40.33,0.0,3.71,有,00041
西屯區,土地,西屯段490地號,2.46,都市：其他:道路用地,,,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,176537,71763,,0.0,0,協議價購；,RPSPMLQLKHJGFCB08DA,0.0,0.0,0.0,無,00042
西屯區,土地,西屯段490地號,2.46,都市：其他:道路用地,,,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,176537,71763,,0.0,0,協議價購；,RPTPMLQLKHJGFCB18DA,0.0,0.0,0.0,無,00042
西屯區,房地(土地+建物),臺中市西屯區四川路８７巷８２號七樓之１６,4.81,住,,,1130220,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,35.26,1,0,1,有,有,3980000,112876,,0.0,0,,RPVOMLRLKHJGFCB38DA,20.47,0.0,2.93,有,
