鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２８５號八樓,28.35,住,,,1130802,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,123.77000000000001,2,2,1,有,有,13080000,127127,坡道平面,35.04,1800000,預售屋、或土地及建物分件登記案件；,RPXNMLNKQHJGFBH09DA,53.06,0.0,6.56,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２８９號三樓,25.47,住,,,1130802,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,114.78,2,2,1,有,有,12050000,127289,坡道平面,35.04,1900000,預售屋、或土地及建物分件登記案件；,RPPOMLNKQHJGFBH38DA,45.82,0.0,7.77,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２８９號八樓,25.47,住,,,1130802,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,114.78,2,2,1,有,有,12050000,129170,坡道平面,35.04,1750000,預售屋、或土地及建物分件登記案件；,RPQOMLNKQHJGFBH48DA,45.82,0.0,7.77,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９１號八樓,33.43,住,,,1130802,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,139.69,3,2,2,有,有,15390000,129384,坡道平面,35.04,1850000,預售屋、或土地及建物分件登記案件；,RPUOMLNKQHJGFBH88DA,64.18,0.0,6.14,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９３號九樓,28.38,住,,,1130802,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,123.89,2,2,1,有,有,12800000,124367,坡道平面,35.04,1750000,預售屋、或土地及建物分件登記案件；,RPXOMLNKQHJGFBH56DA,53.14,0.0,6.56,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９３號六樓,28.38,住,,,1130802,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,123.89,2,2,1,有,有,12750000,122679,坡道平面,35.04,1850000,預售屋、或土地及建物分件登記案件；,RPOPMLNKQHJGFBH38DA,53.14,0.0,6.56,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９３號七樓,28.38,住,,,1130802,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,123.89,2,2,1,有,有,12750000,123241,坡道平面,35.04,1800000,預售屋、或土地及建物分件登記案件；,RPQPMLNKQHJGFBH58DA,53.14,0.0,6.56,有,
中壢區,房地(土地+建物),桃園市中壢區長春路２６１巷５號四樓,9.45,住,,,1130808,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890704,71.6,2,1,1,有,有,5000000,69832,,0.0,0,,RPOQMLOKQHJGFBH58DA,49.08,0.0,3.12,有,00012
中壢區,房地(土地+建物),桃園市中壢區興平路８３號,65.01,住,,,1130801,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700620,155.22,7,2,3,有,無,15000000,96637,,0.0,0,其他增建；,RPUQMLOKQHJGFBH56DA,130.62,10.14,14.46,無,
平鎮區,房地(土地+建物),桃園市平鎮區游泳路１５３巷１弄８號,85.4,住,,,1130803,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0661123,63.7,0,0,0,無,無,5880000,92308,,0.0,0,鐵棚及鐵皮加蓋增建其他增建；,RPRNMLOKQHJGFGH09DA,63.7,0.0,0.0,無,00013
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９３號三樓,28.38,住,,,1130802,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,123.89,2,2,1,有,有,12650000,121553,坡道平面,35.04,1850000,預售屋、或土地及建物分件登記案件；,RPQNMLTKQHJGFBH09EA,53.14,0.0,6.56,有,
八德區,土地,溪尾段295地號,33.52,,特定農業區,甲種建築用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,59666,,0.0,0,土地增值稅139074元另由買方負擔,RPPNMLPKQHJGFFH98EA,0.0,0.0,0.0,無,00014
平鎮區,土地,台水段388地號,51.37,農,,,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,7008,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKQHJGFGH98EA,0.0,0.0,0.0,無,00015
平鎮區,土地,台水段388地號,51.37,農,,,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,7008,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKQHJGFGH09EA,0.0,0.0,0.0,無,00015
龜山區,房地(土地+建物),桃園市龜山區南上路２８０巷１５號六樓,22.86,工,,,1130810,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0820118,117.63999999999999,3,2,2,有,有,8300000,70554,,0.0,0,,RPPNMLPKQHJGFHH56EA,88.98,0.0,8.37,有,
桃園區,土地,皮寮段152地號,16.55,農,,,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1251429,75615,,0.0,0,農作物；,RPQQMLSJQHJGFAH98DA,0.0,0.0,0.0,無,00017
桃園區,土地,忠義段671地號,31.06,商,,,1130801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7046233,226859,,0.0,0,,RPSNMLNKQHJGFAH48DA,0.0,0.0,0.0,無,00018
桃園區,房地(土地+建物),桃園市桃園區復明一街９號五樓之一,16.73,住,,,1130805,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,43.99,0,0,0,無,有,2000000,45465,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLPKQHJGFAH78DA,34.24,0.0,3.55,有,
大溪區,房地(土地+建物),桃園市大溪區三元二街１１５巷３５號,89.0,,鄉村區,乙種建築用地,1130802,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700215,115.2,4,2,2,有,無,6500000,56424,,0.0,0,,RPRNMLPKQHJGFCH78DA,108.4,3.4,3.4,無,00019
楊梅區,土地,草湳坡段埔心小段33-2400地號,32.0,住,,,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1452000,45375,,0.0,0,,RPTNMLPJQHJGFDH98DA,0.0,0.0,0.0,無,
大園區,房地(土地+建物),桃園市大園區學十街２０８號五樓之１,50.13,住,,,1130805,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130508,142.35000000000002,3,2,2,有,無,12280000,86266,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSNMLNKQHJGFEH88DA,87.95,0.0,7.2,有,
大園區,房地(土地+建物),桃園市大園區學十街２０８號三樓之２,38.75,住,,,1130805,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130508,113.19999999999999,3,2,2,有,無,10050000,88781,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTNMLNKQHJGFEH98DA,66.59,0.0,7.04,有,
大園區,房地(土地+建物),桃園市大園區學十街２０８號五樓之２,38.75,住,,,1130805,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130508,113.19999999999999,3,2,2,有,無,10380000,91696,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLNKQHJGFEH09DA,66.59,0.0,7.04,有,
大園區,房地(土地+建物),桃園市大園區學十街２０８號四樓之１,50.13,住,,,1130805,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130508,142.35000000000002,3,2,2,有,無,12280000,86266,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLNKQHJGFEH56DA,87.95,0.0,7.2,有,
龜山區,車位,桃園市龜山區文學路２２１號地下一樓,0.12,住,,,1130805,土地1建物1車位1,地下一層,二十四層,其他,管理室、獎勵停車空間,鋼筋混凝土造,1041113,35.89,0,0,0,無,有,1450000,,坡道平面,35.89,1450000,僅車位交易；,RPQOMLMKQHJGFHH98DA,0.0,0.0,0.0,有,00020
桃園區,土地,中路段1865-14地號,598.92,,,,1130802,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,59544892,99420,,0.0,0,協議價購；,RPQRMLSJQHJGFAH09DA,0.0,0.0,0.0,無,00021
桃園區,土地,中路段1874-38地號,5.77,,,,1130802,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,573157,99334,,0.0,0,協議價購；,RPRRMLSJQHJGFAH56DA,0.0,0.0,0.0,無,00022
桃園區,房地(土地+建物)+車位,桃園市桃園區日光路１０７號十四樓,20.29,住,,,1130802,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121026,160.89999999999998,3,1,2,有,有,17400000,132132,坡道平面,46.62,2300000,,RPOQMLMKQHJGFAH28DA,74.07,0.0,5.12,有,
桃園區,土地,龍祥段969-1地號,5.9,住,,,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,845000,143220,,0.0,0,,RPSQMLPKQHJGFAH98DA,0.0,0.0,0.0,無,
中壢區,土地,豐興段277-4地號,3.19,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,305002,95612,,0.0,0,政府機關標讓售；,RPWNMLSJQHJGFBH76DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區延平路４９８號八樓之九,3.97,商,,,1130810,土地1建物2車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820409,49.92,2,0,2,有,有,4800000,96154,,0.0,0,,RPSPMLMKQHJGFBH68DA,27.7,3.22,6.76,有,
中壢區,土地,內厝段403地號,13.5,,特定農業區,水利用地,1130809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,613000,45407,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUSMLPKQHJGFBH86DA,0.0,0.0,0.0,無,
觀音區,土地,下埔頂段188地號,134.27,,一般農業區,甲種建築用地,1130808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,31280,,0.0,0,本買賣案件持分移轉。親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQKQHJGFBH88DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物),桃園市中壢區西園路１１８號四樓之１,21.34,,工業區,丁種建築用地,1130801,土地3建物1車位0,四層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1020923,109.77,1,2,2,有,有,8590000,78255,,0.0,0,陽台外推；,RPWTMLQKQHJGFBH27DA,68.97,0.0,8.19,有,00023
龍潭區,土地,紅橋段34地號,677.0,工,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20000000,29542,,0.0,0,,RPOOMLRJQHJGFCH68DA,0.0,0.0,0.0,無,
新屋區,土地,大牛欄段大牛欄小段1330地號,1090.28,,一般農業區,農牧用地,1130805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5277000,4840,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKQHJGFDH98DA,0.0,0.0,0.0,無,00024
新屋區,土地,大牛欄段大牛欄小段1329地號,4.0,,一般農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,22000,5500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLPKQHJGFDH56DA,0.0,0.0,0.0,無,00024
新屋區,土地,大牛欄段大牛欄小段1329地號,37.51,,一般農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,204000,5439,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPKQHJGFDH66DA,0.0,0.0,0.0,無,00024
新屋區,土地,大牛欄段大牛欄小段1329地號,2.72,,一般農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12000,4412,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLPKQHJGFDH86DA,0.0,0.0,0.0,無,00024
新屋區,土地,大牛欄段大牛欄小段1329地號,14.74,,一般農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80280,5446,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLPKQHJGFDH68DA,0.0,0.0,0.0,無,00024
新屋區,土地,大牛欄段大牛欄小段1329地號,14.74,,一般農業區,農牧用地,1130805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80280,5446,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLPKQHJGFDH78DA,0.0,0.0,0.0,無,00024
大園區,土地,和平段999地號,126.21,,鄉村區,乙種建築用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4581000,36297,,0.0,0,,RPPSMLOKQHJGFEH56DA,0.0,0.0,0.0,無,
大園區,房地(土地+建物)+車位,桃園市大園區環區西路４１巷２號,63.3,住,,,1130804,土地2建物1車位1,全,五層,透天厝,住家用,鋼筋混凝土造,1130409,186.65,4,3,3,有,有,19250000,103134,一樓平面,0.0,0,,RPRPNLPKQHJGFEH66DA,162.42,0.0,24.23,無,
八德區,土地,大華段420地號,9.56,都市：其他:道路用地,,,1130802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,62762,,0.0,0,包含公共設施保留地用地；,RPQNMLTKQHJGFFH76DA,0.0,0.0,0.0,無,00030
平鎮區,土地,中庸段199-1地號,40.27,都市：其他:道路用地,,,1130806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,540790,13429,,0.0,0,包含公共設施保留地用地；,RPSNMLTKQHJGFGH07DA,0.0,0.0,0.0,無,00031
蘆竹區,土地,福山段573地號,40.85,都市：其他:保護區,,,1130814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,110000,2693,,0.0,0,,RPRNMLTKQHJGFEH86EA,0.0,0.0,0.0,無,
大園區,土地,圳股頭段古亭小段599地號,860.0,,一般農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11250000,13081,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLTKQHJGFEH96EA,0.0,0.0,0.0,無,
平鎮區,房地(土地+建物),桃園市平鎮區東光路２０５巷２弄２０號,53.33,住,,,1130810,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0671106,66.3,6,1,3,有,無,3200000,48265,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLTKQHJGFGH96EA,66.3,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區中華路３號十七樓之１３,3.38,商,,,1130808,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0861224,36.43,0,0,0,無,有,4500000,123525,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUQMLSJQHJGFAH76DA,22.18,0.0,3.66,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路４７１號十一樓,17.11,住,,,1130806,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120510,136.49,3,2,2,有,有,18550000,162860,坡道平面,35.79,2150000,,RPVNMLNKQHJGFAH78DA,63.19,0.0,3.56,有,
桃園區,土地,東門段412地號,42.67,商,,,1130808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,164050,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUPMLNKQHJGFAH88DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區大同路２００巷６號,71.0,住,,,1130812,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0561120,136.17,6,2,3,有,無,18500000,135860,,0.0,0,,RPWPMLTKQHJGFAH07DA,136.17,0.0,0.0,無,
中壢區,土地,豐興段277-2地號,3.57,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,341335,95612,,0.0,0,政府機關標讓售；,RPUNMLSJQHJGFBH56DA,0.0,0.0,0.0,無,
中壢區,土地,豐興段277-3地號,3.64,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,348028,95612,,0.0,0,政府機關標讓售；,RPVNMLSJQHJGFBH66DA,0.0,0.0,0.0,無,
中壢區,土地,豐興段283-1地號,37.09,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3581707,96568,,0.0,0,政府機關標讓售；,RPXNMLSJQHJGFBH86DA,0.0,0.0,0.0,無,
中壢區,土地,豐興段283-2地號,3.44,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,328905,95612,,0.0,0,政府機關標讓售；,RPOOMLSJQHJGFBH68DA,0.0,0.0,0.0,無,
中壢區,土地,豐興段283-3地號,3.46,住,,,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,330818,95612,,0.0,0,政府機關標讓售；,RPPOMLSJQHJGFBH78DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９１號四樓,33.43,住,,,1130802,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,139.72,3,2,2,有,有,15240000,127914,坡道平面,35.04,1850000,預售屋、或土地及建物分件登記案件；,RPQNMLSKQHJGFBH88DA,64.18,0.0,6.14,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２９１號五樓,33.43,住,,,1130802,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,139.69,3,2,2,有,有,15090000,127950,坡道平面,35.04,1700000,預售屋、或土地及建物分件登記案件；,RPRNMLSKQHJGFBH98DA,64.18,0.0,6.14,有,
中壢區,房地(土地+建物)+車位,桃園市中壢區永信路２８９號二樓,25.47,住,,,1130802,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130618,114.78,2,2,1,有,有,12400000,132932,坡道平面,35.04,1800000,預售屋、或土地及建物分件登記案件；,RPSNMLSKQHJGFBH09DA,45.82,0.0,7.77,有,
